,Time,Count
0,0-0,[14.495011329650879]
1,0-1,[7.576407432556152]
2,0-2,[7.304892539978027]
3,0-3,[10.147502899169922]
4,0-4,[11.631173133850098]
5,0-5,[9.138927459716797]
6,0-6,[5.997435569763184]
7,0-7,[9.692561149597168]
8,0-9,[4.621743202209473]
9,0-10,[9.651301383972168]
10,0-11,[7.348753929138184]
11,0-12,[8.991683959960938]
12,0-13,[5.514920711517334]
13,0-14,[14.677813529968262]
14,0-15,[4.382843971252441]
15,0-16,[5.138686180114746]
16,0-17,[8.673322677612305]
17,0-18,[5.348606586456299]
18,0-19,[5.786667823791504]
19,0-20,[8.096320152282715]
20,0-22,[8.748048782348633]
21,0-23,[12.645047187805176]
22,0-24,[10.62896728515625]
23,0-25,[12.038213729858398]
24,0-26,[5.646484851837158]
25,0-27,[6.793945789337158]
26,0-28,[8.053667068481445]
27,0-29,[9.526423454284668]
28,0-30,[8.3858642578125]
29,0-31,[7.588259696960449]
30,0-32,[3.5692224502563477]
31,0-33,[11.624946594238281]
32,0-35,[7.996859550476074]
33,0-36,[8.132711410522461]
34,0-37,[8.672161102294922]
35,0-38,[6.175593376159668]
36,0-39,[7.27114725112915]
37,0-40,[12.7013521194458]
38,0-41,[7.633332252502441]
39,0-42,[3.565567970275879]
40,0-43,[5.5652618408203125]
41,0-44,[12.552193641662598]
42,0-45,[14.383792877197266]
43,0-46,[5.79069185256958]
44,0-48,[7.356947898864746]
45,0-49,[12.3993558883667]
46,0-50,[9.162328720092773]
47,0-51,[8.236698150634766]
48,0-52,[4.694258689880371]
49,0-53,[5.946244239807129]
50,0-54,[9.478958129882812]
51,0-55,[11.162797927856445]
52,0-56,[7.008132457733154]
53,0-57,[6.216859340667725]
54,0-58,[7.069944381713867]
55,0-59,[11.360697746276855]
56,1-0,[8.601367950439453]
57,1-2,[11.195138931274414]
58,1-3,[15.967813491821289]
59,1-4,[10.046014785766602]
60,1-5,[3.7560276985168457]
61,1-6,[7.341034889221191]
62,1-7,[9.444761276245117]
63,1-8,[9.238646507263184]
64,1-9,[8.316583633422852]
65,1-10,[11.689031600952148]
66,1-11,[9.076833724975586]
67,1-12,[7.607583999633789]
68,1-13,[9.387572288513184]
69,1-15,[9.11168098449707]
70,1-16,[6.701494216918945]
71,1-17,[9.662282943725586]
72,1-18,[7.010469913482666]
73,1-19,[7.7288818359375]
74,1-20,[8.941560745239258]
75,1-21,[8.244305610656738]
76,1-22,[8.569914817810059]
77,1-23,[8.629537582397461]
78,1-24,[10.396657943725586]
79,1-25,[11.630488395690918]
80,1-26,[6.14017391204834]
81,1-28,[16.06336212158203]
82,1-29,[6.395596027374268]
83,1-30,[8.447629928588867]
84,1-31,[15.403884887695312]
85,1-32,[12.411142349243164]
86,1-33,[10.73997688293457]
87,1-34,[8.268874168395996]
88,1-35,[10.198612213134766]
89,1-36,[8.188240051269531]
90,1-37,[10.99686050415039]
91,1-38,[5.21289587020874]
92,1-39,[6.070873260498047]
93,1-41,[6.508992671966553]
94,1-42,[6.392397880554199]
95,1-43,[9.688868522644043]
96,1-44,[8.202179908752441]
97,1-45,[4.283256530761719]
98,1-46,[7.725121021270752]
99,1-47,[12.432270050048828]
100,1-48,[2.0786309242248535]
101,1-49,[4.994035243988037]
102,1-50,[13.488786697387695]
103,1-51,[10.330596923828125]
104,1-52,[8.908391952514648]
105,1-53,[6.333280563354492]
106,1-55,[6.418801784515381]
107,1-56,[9.721466064453125]
108,1-57,[8.723861694335938]
109,1-58,[15.114656448364258]
110,1-59,[7.501116752624512]
111,2-0,[9.315388679504395]
112,2-1,[6.079234600067139]
113,2-2,[4.967102527618408]
114,2-3,[10.330074310302734]
115,2-4,[3.883423089981079]
116,2-5,[9.097079277038574]
117,2-6,[4.038261413574219]
118,2-8,[6.374473571777344]
119,2-9,[4.274119853973389]
120,2-10,[9.366588592529297]
121,2-11,[5.955770969390869]
122,2-12,[4.525771141052246]
123,2-13,[11.741165161132812]
124,2-14,[6.499017715454102]
125,2-15,[6.981339931488037]
126,2-16,[6.999889373779297]
127,2-17,[9.80579948425293]
128,2-18,[6.517470359802246]
129,2-19,[8.386033058166504]
130,2-21,[6.8987908363342285]
131,2-22,[8.298929214477539]
132,2-23,[10.112643241882324]
133,2-24,[12.078904151916504]
134,2-25,[10.029790878295898]
135,2-26,[8.536176681518555]
136,2-27,[9.901951789855957]
137,2-28,[7.36705207824707]
138,2-29,[5.858135223388672]
139,2-30,[9.902490615844727]
140,2-31,[13.304598808288574]
141,2-32,[7.8813042640686035]
142,2-33,[6.633888244628906]
143,2-35,[6.85013484954834]
144,2-36,[9.226639747619629]
145,2-37,[12.236629486083984]
146,2-38,[5.923308849334717]
147,2-39,[7.779292106628418]
148,2-40,[12.492805480957031]
149,2-41,[7.73762845993042]
150,2-42,[6.532679080963135]
151,2-43,[4.460491180419922]
152,2-44,[7.012703895568848]
153,2-45,[6.835529327392578]
154,2-46,[9.547122955322266]
155,2-48,[7.637454032897949]
156,2-49,[6.411280632019043]
157,2-50,[8.901491165161133]
158,2-51,[1.8185207843780518]
159,2-52,[7.5950727462768555]
160,2-53,[10.424491882324219]
161,2-54,[6.532039642333984]
162,2-55,[7.0147881507873535]
163,2-56,[9.99734115600586]
164,2-57,[11.76354694366455]
165,2-58,[5.017671585083008]
166,2-59,[10.3573637008667]
167,3-1,[8.561504364013672]
168,3-2,[8.252448081970215]
169,3-3,[10.650315284729004]
170,3-4,[10.43398666381836]
171,3-5,[7.118740081787109]
172,3-6,[7.179912567138672]
173,3-7,[6.593774318695068]
174,3-8,[7.535444259643555]
175,3-9,[11.474982261657715]
176,3-10,[4.848261833190918]
177,3-11,[7.63153600692749]
178,3-12,[10.803838729858398]
179,3-14,[11.83481216430664]
180,3-15,[12.676145553588867]
181,3-16,[5.2204203605651855]
182,3-17,[9.953231811523438]
183,3-18,[9.508882522583008]
184,3-19,[5.825584888458252]
185,3-20,[9.107381820678711]
186,3-21,[10.65074348449707]
187,3-22,[7.035558700561523]
188,3-23,[7.911138534545898]
189,3-24,[12.87990951538086]
190,3-25,[10.568418502807617]
191,3-27,[8.700460433959961]
192,3-28,[3.7531979084014893]
193,3-29,[8.771592140197754]
194,3-30,[9.44072151184082]
195,3-31,[7.91566801071167]
196,3-32,[8.982799530029297]
197,3-33,[5.321277141571045]
198,3-34,[6.340377330780029]
199,3-35,[8.752479553222656]
200,3-36,[7.703493118286133]
201,3-37,[8.30284309387207]
202,3-38,[12.847454071044922]
203,3-40,[8.328832626342773]
204,3-41,[7.5980000495910645]
205,3-42,[5.241127014160156]
206,3-43,[9.337194442749023]
207,3-44,[6.340315818786621]
208,3-45,[6.581289768218994]
209,3-46,[4.470186233520508]
210,3-47,[7.095817565917969]
211,3-48,[9.96688461303711]
212,3-49,[11.81952953338623]
213,3-50,[7.499240875244141]
214,3-52,[6.555244445800781]
215,3-53,[9.745012283325195]
216,3-54,[10.141228675842285]
217,3-55,[8.370573043823242]
218,3-56,[6.182581901550293]
219,3-57,[4.3027143478393555]
220,3-58,[10.303220748901367]
221,3-59,[7.946117401123047]
222,4-0,[9.972785949707031]
223,4-1,[8.774572372436523]
224,4-2,[5.178018569946289]
225,4-3,[8.527623176574707]
226,4-5,[12.158835411071777]
227,4-6,[7.904629707336426]
228,4-7,[9.18551254272461]
229,4-8,[7.808764457702637]
230,4-9,[7.133312225341797]
231,4-10,[9.06904411315918]
232,4-11,[11.545171737670898]
233,4-12,[8.29396915435791]
234,4-13,[11.736509323120117]
235,4-14,[8.830768585205078]
236,4-15,[9.443255424499512]
237,4-16,[5.639416694641113]
238,4-18,[3.788834571838379]
239,4-19,[12.737286567687988]
240,4-20,[12.313905715942383]
241,4-21,[9.264039993286133]
242,4-22,[5.796926498413086]
243,4-23,[8.74232006072998]
244,4-24,[12.041402816772461]
245,4-25,[9.52160930633545]
246,4-26,[9.052057266235352]
247,4-27,[9.476682662963867]
248,4-28,[8.800666809082031]
249,4-29,[8.038468360900879]
250,4-31,[6.0940117835998535]
251,4-32,[7.7877583503723145]
252,4-33,[10.640639305114746]
253,4-34,[9.001748085021973]
254,4-35,[4.943243026733398]
255,4-36,[7.107104301452637]
256,4-37,[6.944931983947754]
257,4-38,[9.255111694335938]
258,4-39,[7.75200080871582]
259,4-40,[7.290541172027588]
260,4-41,[9.514066696166992]
261,4-42,[7.787025451660156]
262,4-44,[9.149794578552246]
263,4-45,[7.884734630584717]
264,4-46,[8.795473098754883]
265,4-47,[6.191213607788086]
266,4-48,[9.315624237060547]
267,4-49,[6.9152984619140625]
268,4-50,[7.959715843200684]
269,4-51,[6.808375358581543]
270,4-52,[7.232219219207764]
271,4-53,[4.241219520568848]
272,4-54,[9.774312973022461]
273,4-55,[7.813657760620117]
274,4-56,[7.6255974769592285]
275,4-58,[10.666060447692871]
276,4-59,[6.861648082733154]
277,5-0,[5.541930198669434]
278,5-1,[10.527202606201172]
279,5-2,[4.449641227722168]
280,5-3,[10.96285629272461]
281,5-4,[14.057539939880371]
282,5-5,[3.8969569206237793]
283,5-6,[7.504734039306641]
284,5-7,[9.966970443725586]
285,5-8,[10.129035949707031]
286,5-9,[8.395214080810547]
287,5-11,[8.218605995178223]
288,5-12,[8.019783020019531]
289,5-13,[11.396678924560547]
290,5-14,[7.199301719665527]
291,5-15,[6.177524089813232]
292,5-16,[11.522069931030273]
293,5-17,[12.505049705505371]
294,5-18,[9.566511154174805]
295,5-19,[8.381586074829102]
296,5-20,[7.290320873260498]
297,5-21,[9.739922523498535]
298,5-22,[4.9994096755981445]
299,5-24,[5.723078727722168]
300,5-25,[7.4527082443237305]
301,5-26,[6.8490447998046875]
302,5-27,[7.722421169281006]
303,5-28,[5.6442155838012695]
304,5-29,[5.7578959465026855]
305,5-30,[8.874112129211426]
306,5-31,[10.01699161529541]
307,5-32,[10.03699779510498]
308,5-33,[1.9328680038452148]
309,5-34,[12.14881706237793]
310,5-35,[3.922367572784424]
311,5-37,[13.743223190307617]
312,5-38,[9.148794174194336]
313,5-39,[3.954495906829834]
314,5-40,[7.466440677642822]
315,5-41,[10.645854949951172]
316,5-42,[4.894069671630859]
317,5-43,[8.239752769470215]
318,5-44,[8.023910522460938]
319,5-45,[6.300543785095215]
320,5-46,[9.999189376831055]
321,5-47,[8.670441627502441]
322,5-48,[7.848692417144775]
323,5-50,[3.3731565475463867]
324,5-51,[7.102903842926025]
325,5-52,[7.4580979347229]
326,5-53,[10.244749069213867]
327,5-54,[12.67526912689209]
328,5-55,[10.67303466796875]
329,5-56,[4.7323150634765625]
330,5-57,[6.096797466278076]
331,5-58,[5.367752552032471]
332,5-59,[13.099519729614258]
333,6-0,[8.598785400390625]
334,6-1,[5.002851963043213]
335,6-3,[7.692791938781738]
336,6-4,[8.77978515625]
337,6-5,[9.36552906036377]
338,6-6,[3.6533546447753906]
339,6-7,[5.716421127319336]
340,6-8,[6.403166770935059]
341,6-9,[6.917413711547852]
342,6-10,[11.079079627990723]
343,6-11,[8.1566162109375]
344,6-12,[3.4506349563598633]
345,6-13,[4.9884185791015625]
346,6-14,[2.718195915222168]
347,6-16,[13.439031600952148]
348,6-17,[8.941134452819824]
349,6-18,[7.039176940917969]
350,6-19,[8.095287322998047]
351,6-20,[9.159210205078125]
352,6-21,[0.5750918388366699]
353,6-22,[11.645172119140625]
354,6-23,[10.899742126464844]
355,6-24,[12.348825454711914]
356,6-25,[10.276466369628906]
357,6-26,[4.848716735839844]
358,6-27,[3.716547966003418]
359,6-29,[6.912989616394043]
360,6-30,[3.754826068878174]
361,6-31,[10.090008735656738]
362,6-32,[11.013334274291992]
363,6-33,[9.736679077148438]
364,6-34,[8.367986679077148]
365,6-35,[11.438822746276855]
366,6-36,[5.666423797607422]
367,6-37,[10.535459518432617]
368,6-38,[10.390647888183594]
369,6-39,[6.892334938049316]
370,6-40,[10.408069610595703]
371,6-42,[7.670584678649902]
372,6-43,[9.458877563476562]
373,6-44,[4.584682941436768]
374,6-45,[3.7607526779174805]
375,6-46,[6.255702018737793]
376,6-47,[5.079687595367432]
377,6-48,[8.235346794128418]
378,6-49,[5.683150291442871]
379,6-50,[5.304798126220703]
380,6-51,[6.986661911010742]
381,6-52,[1.8041985034942627]
382,6-53,[8.010283470153809]
383,6-55,[7.208594799041748]
384,6-56,[12.127579689025879]
385,6-57,[8.02558422088623]
386,6-58,[7.739425182342529]
387,6-59,[3.2316863536834717]
388,7-0,[3.0187511444091797]
389,7-1,[4.377505302429199]
390,7-2,[8.623157501220703]
391,7-3,[2.9152567386627197]
392,7-4,[9.778039932250977]
393,7-5,[14.915666580200195]
394,7-6,[7.758049964904785]
395,7-8,[13.19911003112793]
396,7-9,[8.405099868774414]
397,7-10,[9.062936782836914]
398,7-11,[6.7777204513549805]
399,7-12,[7.7506794929504395]
400,7-13,[6.554976463317871]
401,7-14,[7.660926818847656]
402,7-15,[8.49768352508545]
403,7-16,[4.604025840759277]
404,7-17,[10.04598617553711]
405,7-18,[5.975428581237793]
406,7-19,[6.254733562469482]
407,7-21,[7.57877254486084]
408,7-22,[4.061670780181885]
409,7-23,[7.966427326202393]
410,7-24,[9.889009475708008]
411,7-25,[11.52338981628418]
412,7-26,[7.177536487579346]
413,7-27,[9.519755363464355]
414,7-28,[7.9667229652404785]
415,7-29,[4.861233234405518]
416,7-30,[9.283575057983398]
417,7-31,[10.848251342773438]
418,7-32,[6.37510871887207]
419,7-34,[10.436575889587402]
420,7-35,[5.870942115783691]
421,7-36,[14.310657501220703]
422,7-37,[9.71221923828125]
423,7-38,[6.652361869812012]
424,7-39,[7.4287495613098145]
425,7-40,[9.510088920593262]
426,7-41,[15.950342178344727]
427,7-42,[5.981710910797119]
428,7-43,[8.737092018127441]
429,7-44,[7.809614181518555]
430,7-45,[7.068689346313477]
431,7-46,[9.058525085449219]
432,7-48,[9.53268051147461]
433,7-49,[7.460013389587402]
434,7-50,[9.158651351928711]
435,7-51,[9.0218505859375]
436,7-52,[6.076112747192383]
437,7-53,[9.701308250427246]
438,7-54,[10.158838272094727]
439,7-55,[8.371702194213867]
440,7-56,[6.394453048706055]
441,7-57,[4.0438947677612305]
442,7-58,[9.349947929382324]
443,7-59,[5.6181793212890625]
444,8-1,[9.325468063354492]
445,8-2,[10.081806182861328]
446,8-3,[6.6573309898376465]
447,8-4,[12.680919647216797]
448,8-5,[10.528402328491211]
449,8-6,[11.474946975708008]
450,8-7,[10.664008140563965]
451,8-8,[9.394174575805664]
452,8-9,[6.421309947967529]
453,8-10,[11.399906158447266]
454,8-11,[6.238276958465576]
455,8-12,[8.435060501098633]
456,8-14,[6.77852725982666]
457,8-15,[7.515481948852539]
458,8-16,[5.151322841644287]
459,8-17,[9.388631820678711]
460,8-18,[8.14769172668457]
461,8-19,[3.3005452156066895]
462,8-20,[9.829687118530273]
463,8-21,[6.539402961730957]
464,8-22,[7.796915054321289]
465,8-23,[7.615690231323242]
466,8-24,[9.111333847045898]
467,8-25,[11.780533790588379]
468,8-27,[5.813848972320557]
469,8-28,[5.609982013702393]
470,8-29,[8.004377365112305]
471,8-30,[11.970433235168457]
472,8-31,[11.962149620056152]
473,8-32,[7.6873250007629395]
474,8-33,[12.588081359863281]
475,8-34,[12.042740821838379]
476,8-35,[9.828210830688477]
477,8-36,[4.219840049743652]
478,8-37,[11.851846694946289]
479,8-38,[7.302060127258301]
480,8-40,[13.48837947845459]
481,8-41,[7.262753486633301]
482,8-42,[5.955813407897949]
483,8-43,[5.1442975997924805]
484,8-44,[13.308555603027344]
485,8-45,[6.600318908691406]
486,8-46,[6.607961654663086]
487,8-47,[9.971229553222656]
488,8-48,[7.919373035430908]
489,8-49,[11.232954025268555]
490,8-50,[9.097127914428711]
491,8-51,[9.594663619995117]
492,8-53,[6.953792095184326]
493,8-54,[8.433862686157227]
494,8-55,[9.956270217895508]
495,8-56,[8.986461639404297]
496,8-57,[10.705377578735352]
497,8-58,[5.384247303009033]
498,8-59,[9.15268611907959]
499,9-0,[11.279646873474121]
500,9-1,[10.277532577514648]
501,9-2,[9.236542701721191]
502,9-3,[7.266170978546143]
503,9-4,[7.978061676025391]
504,9-6,[9.139350891113281]
505,9-7,[8.299188613891602]
506,9-8,[8.591024398803711]
507,9-9,[12.877578735351562]
508,9-10,[9.130165100097656]
509,9-11,[9.261958122253418]
510,9-12,[6.384771823883057]
511,9-13,[9.116241455078125]
512,9-14,[12.226944923400879]
513,9-15,[7.521048545837402]
514,9-16,[4.706700325012207]
515,9-17,[5.2049713134765625]
516,9-19,[5.925057411193848]
517,9-20,[6.803081512451172]
518,9-21,[8.854198455810547]
519,9-22,[7.079171180725098]
520,9-23,[10.217141151428223]
521,9-24,[8.26136589050293]
522,9-25,[6.189107894897461]
523,9-26,[8.987672805786133]
524,9-27,[10.950138092041016]
525,9-28,[6.818086624145508]
526,9-29,[10.038013458251953]
527,9-30,[8.130043983459473]
528,9-32,[13.756630897521973]
529,9-33,[4.393835544586182]
530,9-34,[9.047062873840332]
531,9-35,[6.134911060333252]
532,9-36,[5.470565319061279]
533,9-37,[10.197538375854492]
534,9-38,[8.642243385314941]
535,9-39,[11.796146392822266]
536,9-40,[7.866292476654053]
537,9-41,[12.742040634155273]
538,9-42,[8.452383995056152]
539,9-43,[10.76279067993164]
540,9-45,[14.05674934387207]
541,9-46,[8.421835899353027]
542,9-47,[9.767251968383789]
543,9-48,[5.335661888122559]
544,9-49,[6.704168319702148]
545,9-50,[7.224999904632568]
546,9-51,[6.586219310760498]
547,9-52,[5.5764336585998535]
548,9-53,[6.600569248199463]
549,9-54,[5.690110206604004]
550,9-55,[9.096654891967773]
551,9-56,[9.567344665527344]
552,9-58,[6.4009222984313965]
553,9-59,[9.245275497436523]
554,10-0,[6.634758949279785]
555,10-1,[5.303350448608398]
556,10-2,[5.617153167724609]
557,10-3,[9.256174087524414]
558,10-4,[13.123700141906738]
559,10-5,[4.523924350738525]
560,10-6,[10.456021308898926]
561,10-7,[6.813026428222656]
562,10-8,[8.038286209106445]
563,10-9,[5.262686252593994]
564,10-10,[7.409407138824463]
565,10-12,[8.577101707458496]
566,10-13,[9.89205265045166]
