,Time,Count
340,6-8,[9.408936500549316]
341,6-9,[12.504196166992188]
342,6-11,[6.110531330108643]
343,6-12,[2.563176155090332]
344,6-13,[6.862084865570068]
345,6-14,[9.968897819519043]
346,6-15,[8.564674377441406]
347,6-16,[6.498597145080566]
348,6-17,[13.934515953063965]
349,6-18,[12.930214881896973]
350,6-19,[6.816021919250488]
351,6-20,[9.060406684875488]
352,6-21,[8.379495620727539]
353,6-22,[8.8588285446167]
354,6-24,[4.8219099044799805]
355,6-25,[10.59988784790039]
356,6-26,[11.031112670898438]
357,6-27,[12.447460174560547]
358,6-28,[9.945215225219727]
359,6-29,[7.474926471710205]
360,6-30,[5.682222366333008]
361,6-31,[2.6619062423706055]
362,6-32,[10.369929313659668]
363,6-33,[5.633530616760254]
364,6-34,[6.406519889831543]
365,6-35,[3.4133315086364746]
366,6-37,[8.279220581054688]
367,6-38,[12.715082168579102]
368,6-39,[7.432847023010254]
369,6-40,[3.7959389686584473]
370,6-41,[5.894580841064453]
371,6-42,[11.312179565429688]
372,6-43,[8.192485809326172]
373,6-44,[9.523019790649414]
374,6-45,[8.86874008178711]
375,6-46,[10.10210132598877]
376,6-47,[10.992319107055664]
377,6-48,[5.38227653503418]
378,6-50,[5.946016311645508]
379,6-51,[7.468190670013428]
380,6-52,[11.629157066345215]
381,6-53,[7.921749591827393]
382,6-54,[3.590953826904297]
383,6-55,[5.9450273513793945]
384,6-56,[5.1411051750183105]
385,6-57,[11.022621154785156]
386,6-58,[8.631601333618164]
387,6-59,[8.32819938659668]
388,7-0,[7.001762866973877]
389,7-1,[12.624298095703125]
390,7-3,[9.985183715820312]
391,7-4,[5.72109317779541]
392,7-5,[10.384989738464355]
393,7-6,[8.381044387817383]
394,7-7,[7.662868499755859]
395,7-8,[10.40583324432373]
396,7-9,[7.537479400634766]
397,7-10,[6.005373954772949]
398,7-11,[0.8824957609176636]
399,7-12,[8.964484214782715]
400,7-13,[8.347552299499512]
401,7-14,[8.47052001953125]
402,7-16,[4.665657997131348]
403,7-17,[10.318428039550781]
404,7-18,[9.659327507019043]
405,7-19,[7.038748741149902]
406,7-20,[5.956048965454102]
407,7-21,[5.839703559875488]
408,7-22,[6.937856674194336]
409,7-23,[9.98960018157959]
410,7-24,[15.451873779296875]
411,7-25,[7.8749260902404785]
412,7-26,[9.229717254638672]
413,7-27,[4.491805553436279]
414,7-29,[10.446405410766602]
415,7-30,[6.1511006355285645]
416,7-31,[5.57096529006958]
417,7-32,[8.157573699951172]
418,7-33,[10.876523971557617]
419,7-34,[3.4577155113220215]
420,7-35,[13.334720611572266]
421,7-36,[15.066963195800781]
422,7-37,[7.215466499328613]
423,7-38,[10.705695152282715]
424,7-39,[7.404935836791992]
425,7-40,[8.543396949768066]
426,7-42,[10.235587120056152]
427,7-43,[7.807497024536133]
428,7-44,[9.908382415771484]
429,7-45,[11.952194213867188]
430,7-46,[11.768848419189453]
431,7-47,[7.846489906311035]
432,7-48,[2.5823607444763184]
433,7-49,[2.7474429607391357]
434,7-50,[11.163236618041992]
435,7-51,[13.02322769165039]
436,7-52,[10.132596969604492]
437,7-53,[7.267338275909424]
438,7-55,[3.59299373626709]
439,7-56,[8.115253448486328]
440,7-57,[9.196222305297852]
441,7-58,[8.054140090942383]
442,7-59,[8.959949493408203]
443,8-0,[10.18606185913086]
444,8-1,[15.881473541259766]
445,8-2,[13.700571060180664]
446,8-3,[10.898078918457031]
447,8-4,[8.624711990356445]
448,8-5,[9.666131019592285]
449,8-6,[4.443841934204102]
450,8-8,[9.500709533691406]
451,8-9,[9.58725643157959]
452,8-10,[5.502935409545898]
453,8-11,[10.20263385772705]
454,8-12,[12.392895698547363]
455,8-13,[8.353462219238281]
456,8-14,[9.01235580444336]
457,8-15,[6.721925735473633]
458,8-16,[7.409455299377441]
459,8-17,[11.023921966552734]
460,8-18,[7.184625625610352]
461,8-19,[7.748807907104492]
462,8-20,[6.41253662109375]
463,8-22,[8.189083099365234]
464,8-23,[10.091390609741211]
465,8-24,[9.997763633728027]
466,8-25,[5.536896228790283]
467,8-26,[0.8712409734725952]
468,8-27,[8.996187210083008]
469,8-28,[8.741073608398438]
470,8-29,[7.523950576782227]
471,8-30,[9.08746337890625]
472,8-31,[12.471691131591797]
473,8-32,[5.641208648681641]
474,8-33,[13.100967407226562]
475,8-35,[10.215083122253418]
476,8-36,[5.853703498840332]
477,8-37,[8.890541076660156]
478,8-38,[10.559738159179688]
479,8-39,[8.343900680541992]
480,8-40,[12.30813217163086]
481,8-41,[8.038354873657227]
482,8-42,[5.366792678833008]
483,8-43,[7.977083206176758]
484,8-44,[7.009666919708252]
485,8-45,[9.854716300964355]
486,8-46,[7.06516695022583]
487,8-47,[11.321495056152344]
488,8-49,[10.343899726867676]
489,8-50,[7.499529838562012]
490,8-51,[7.878265380859375]
491,8-52,[11.36481761932373]
492,8-53,[16.18581771850586]
493,8-54,[11.486207962036133]
494,8-55,[7.242291450500488]
495,8-56,[10.783984184265137]
496,8-57,[14.932823181152344]
497,8-58,[4.793900489807129]
498,8-59,[7.852753162384033]
499,9-0,[8.479413986206055]
500,9-2,[8.074917793273926]
501,9-3,[9.65721321105957]
502,9-4,[6.160604000091553]
503,9-5,[6.019227981567383]
504,9-6,[6.87282657623291]
505,9-7,[11.414640426635742]
506,9-8,[7.294301986694336]
507,9-9,[11.871378898620605]
508,9-10,[7.263298988342285]
509,9-11,[8.23237419128418]
510,9-12,[5.862515449523926]
511,9-13,[8.895834922790527]
512,9-15,[12.865882873535156]
513,9-16,[10.973955154418945]
514,9-17,[10.333418846130371]
515,9-18,[10.988032341003418]
516,9-19,[10.041945457458496]
517,9-20,[11.942861557006836]
518,9-21,[10.995210647583008]
519,9-22,[4.680041313171387]
520,9-23,[9.11713981628418]
521,9-24,[9.219103813171387]
522,9-25,[8.98044204711914]
523,9-26,[8.986820220947266]
524,9-27,[6.392443656921387]
525,9-29,[5.890927314758301]
526,9-30,[3.910449504852295]
527,9-31,[7.701751232147217]
528,9-32,[7.140751838684082]
529,9-33,[8.574649810791016]
530,9-34,[9.967132568359375]
531,9-35,[9.58348274230957]
532,9-36,[12.841142654418945]
533,9-37,[7.029799461364746]
534,9-38,[7.751874923706055]
535,9-39,[11.351058006286621]
536,9-40,[8.929946899414062]
537,9-42,[4.3112053871154785]
538,9-43,[7.5659074783325195]
539,9-44,[12.956762313842773]
540,9-45,[8.3985595703125]
541,9-46,[6.5133466720581055]
542,9-47,[9.540353775024414]
543,9-48,[11.213056564331055]
544,9-49,[3.0473861694335938]
545,9-50,[9.417024612426758]
546,9-51,[8.288979530334473]
547,9-52,[12.494434356689453]
548,9-53,[5.873169422149658]
549,9-55,[4.94138765335083]
550,9-56,[10.213502883911133]
551,9-57,[9.208415985107422]
552,9-58,[7.4491448402404785]
553,9-59,[11.128045082092285]
554,10-0,[12.137951850891113]
555,10-1,[7.052136421203613]
556,10-2,[8.12575626373291]
557,10-3,[8.058568954467773]
558,10-4,[4.331930160522461]
559,10-5,[4.014286041259766]
560,10-6,[7.217846393585205]
561,10-8,[12.077692031860352]
562,10-9,[7.2681193351745605]
563,10-10,[3.6537892818450928]
564,10-11,[8.758190155029297]
565,10-12,[7.7474822998046875]
566,10-13,[7.140608787536621]
567,10-14,[8.822624206542969]
568,10-15,[11.881592750549316]
569,10-16,[7.309797286987305]
570,10-17,[6.566680431365967]
571,10-18,[1.010008692741394]
572,10-19,[8.30439567565918]
573,10-21,[6.438113212585449]
574,10-22,[6.322680473327637]
575,10-23,[4.94550895690918]
576,10-24,[8.623827934265137]
577,10-25,[7.971672058105469]
578,10-26,[5.147389888763428]
579,10-27,[11.898454666137695]
580,10-28,[11.68596363067627]
581,10-29,[7.825802803039551]
582,10-30,[11.336101531982422]
583,10-31,[6.24178409576416]
584,10-32,[4.7818756103515625]
585,10-34,[10.817068099975586]
586,10-35,[8.202430725097656]
587,10-36,[14.060949325561523]
588,10-37,[3.430655002593994]
589,10-38,[7.555967807769775]
590,10-39,[7.221983432769775]
591,10-40,[5.5375237464904785]
592,10-41,[13.451797485351562]
593,10-42,[6.756048202514648]
594,10-43,[5.9057793617248535]
595,10-44,[5.214231967926025]
596,10-45,[7.614805221557617]
597,10-47,[8.977089881896973]
598,10-48,[6.118987083435059]
599,10-49,[7.538551330566406]
600,10-50,[8.885704040527344]
601,10-51,[7.783496856689453]
602,10-52,[10.887744903564453]
603,10-53,[6.4344305992126465]
604,10-54,[6.740414619445801]
605,10-55,[8.080663681030273]
606,10-56,[12.453969955444336]
607,10-57,[7.259027481079102]
608,10-58,[10.751081466674805]
609,11-0,[8.729738235473633]
610,11-1,[11.97294807434082]
611,11-2,[9.932573318481445]
612,11-3,[9.323684692382812]
613,11-4,[10.100279808044434]
614,11-5,[8.771230697631836]
615,11-6,[8.109601974487305]
616,11-7,[4.352420330047607]
617,11-8,[10.528626441955566]
618,11-9,[12.224002838134766]
619,11-10,[9.153970718383789]
620,11-11,[8.565946578979492]
621,11-13,[6.677229881286621]
622,11-14,[6.526331424713135]
623,11-15,[5.888455867767334]
624,11-16,[9.525676727294922]
625,11-17,[8.140104293823242]
626,11-18,[12.30215835571289]
627,11-19,[9.31684684753418]
628,11-20,[10.494521141052246]
629,11-21,[8.473675727844238]
630,11-22,[4.224827289581299]
631,11-23,[10.666311264038086]
632,11-24,[7.275550842285156]
633,11-26,[8.596659660339355]
634,11-27,[5.378641128540039]
635,11-28,[5.439520835876465]
636,11-29,[7.912575721740723]
637,11-30,[7.749561309814453]
638,11-31,[6.323630332946777]
639,11-32,[9.133110046386719]
640,11-33,[13.127878189086914]
641,11-34,[13.817758560180664]
642,11-35,[8.76806640625]
643,11-36,[7.011004447937012]
644,11-37,[13.090143203735352]
645,11-39,[7.777613162994385]
646,11-40,[4.034532070159912]
647,11-41,[7.7013630867004395]
648,11-42,[9.349014282226562]
649,11-43,[5.147026062011719]
650,11-44,[7.476107597351074]
651,11-45,[8.453594207763672]
652,11-46,[9.537077903747559]
653,11-47,[12.406535148620605]
654,11-48,[11.454858779907227]
655,11-49,[7.2009429931640625]
656,11-50,[9.077896118164062]
657,11-51,[7.357287883758545]
658,11-53,[9.101555824279785]
659,11-54,[9.798446655273438]
660,11-55,[5.2271881103515625]
661,11-56,[10.111075401306152]
662,11-57,[5.215132713317871]
663,11-58,[8.349052429199219]
664,11-59,[11.995626449584961]
665,12-0,[12.379871368408203]
666,12-1,[10.092987060546875]
667,12-2,[11.105326652526855]
668,12-3,[7.385300636291504]
669,12-4,[7.348688125610352]
670,12-6,[9.015634536743164]
671,12-7,[11.97538948059082]
672,12-8,[9.783424377441406]
673,12-9,[8.388652801513672]
674,12-10,[7.878005027770996]
675,12-11,[10.359567642211914]
676,12-12,[8.553524017333984]
677,12-13,[11.885696411132812]
678,12-14,[4.35767126083374]
679,12-15,[6.1117424964904785]
680,12-16,[8.418113708496094]
681,12-17,[8.904403686523438]
682,12-19,[4.060442924499512]
683,12-20,[8.930044174194336]
684,12-21,[9.791486740112305]
685,12-22,[6.292914867401123]
686,12-23,[8.01407527923584]
687,12-24,[8.508389472961426]
688,12-25,[7.432833671569824]
689,12-26,[7.380037307739258]
690,12-27,[12.023216247558594]
691,12-28,[7.59721565246582]
692,12-29,[10.868681907653809]
693,12-30,[10.75936222076416]
694,12-32,[9.088863372802734]
695,12-33,[7.386147499084473]
696,12-34,[7.057023048400879]
697,12-35,[8.837041854858398]
698,12-36,[3.318753719329834]
699,12-37,[8.973916053771973]
700,12-38,[9.234443664550781]
701,12-39,[10.944323539733887]
702,12-40,[7.07797908782959]
703,12-41,[9.700547218322754]
704,12-42,[8.368171691894531]
705,12-43,[10.012511253356934]
706,12-45,[7.321752548217773]
707,12-46,[10.895940780639648]
708,12-47,[6.9290385246276855]
709,12-48,[8.888191223144531]
710,12-49,[4.396542549133301]
711,12-50,[6.458268642425537]
712,12-51,[9.955570220947266]
713,12-52,[6.218760013580322]
714,12-53,[6.045690536499023]
715,12-54,[7.966687202453613]
716,12-55,[8.793405532836914]
717,12-56,[9.92318058013916]
718,12-58,[8.968742370605469]
719,12-59,[6.381739139556885]
720,13-0,[6.755396366119385]
721,13-1,[8.68435287475586]
722,13-2,[7.695128440856934]
723,13-3,[7.725601673126221]
724,13-4,[7.674517631530762]
725,13-5,[2.757676601409912]
726,13-6,[10.619112968444824]
727,13-7,[7.533856391906738]
728,13-8,[9.805792808532715]
729,13-9,[7.285238265991211]
730,13-10,[6.007245063781738]
731,13-12,[8.323760986328125]
732,13-13,[12.147205352783203]
733,13-14,[5.993285179138184]
734,13-15,[8.298968315124512]
735,13-16,[12.003484725952148]
736,13-17,[12.273580551147461]
737,13-18,[3.845078468322754]
738,13-19,[7.479593276977539]
739,13-20,[13.430601119995117]
740,13-21,[9.052188873291016]
741,13-22,[8.745978355407715]
742,13-23,[3.448465347290039]
743,13-25,[12.483511924743652]
744,13-26,[7.189101219177246]
745,13-27,[8.290257453918457]
746,13-28,[4.260420799255371]
747,13-29,[6.528931617736816]
748,13-30,[11.621394157409668]
749,13-31,[5.250574111938477]
750,13-32,[8.208494186401367]
751,13-33,[6.007073879241943]
752,13-34,[6.880891799926758]
753,13-35,[9.23876953125]
754,13-36,[7.269676208496094]
755,13-38,[5.377901077270508]
756,13-39,[9.746225357055664]
757,13-40,[8.017556190490723]
758,13-41,[9.176013946533203]
759,13-42,[10.108333587646484]
760,13-43,[8.746986389160156]
761,13-44,[5.558515548706055]
762,13-45,[6.35318660736084]
763,13-46,[5.76137113571167]
764,13-47,[5.687774658203125]
765,13-48,[9.806604385375977]
766,13-49,[9.9607572555542]
767,13-51,[7.966652870178223]
768,13-52,[10.410077095031738]
769,13-53,[7.261171817779541]
770,13-54,[10.666210174560547]
771,13-55,[7.108725070953369]
772,13-56,[11.2102632522583]
773,13-57,[8.118987083435059]
774,13-58,[9.885440826416016]
775,13-59,[10.309835433959961]
776,14-0,[6.311026573181152]
777,14-1,[5.758420944213867]
778,14-2,[8.56515884399414]
779,14-4,[11.950461387634277]
780,14-5,[7.085176467895508]
781,14-6,[10.246833801269531]
782,14-7,[8.948555946350098]
783,14-8,[5.435614109039307]
784,14-9,[6.3479766845703125]
785,14-10,[11.077727317810059]
786,14-11,[6.034494876861572]
787,14-12,[10.431684494018555]
788,14-13,[9.744836807250977]
789,14-14,[9.98401165008545]
790,14-15,[10.722776412963867]
791,14-16,[9.795431137084961]
792,14-18,[7.0024895668029785]
793,14-19,[9.923831939697266]
794,14-20,[11.002612113952637]
795,14-21,[6.576774597167969]
796,14-22,[8.59540843963623]
797,14-23,[8.464679718017578]
798,14-24,[5.664520263671875]
799,14-25,[8.946297645568848]
800,14-26,[8.907573699951172]
801,14-27,[7.3454108238220215]
802,14-28,[5.051217079162598]
803,14-29,[8.948123931884766]
804,14-31,[7.920548439025879]
805,14-32,[7.207781791687012]
806,14-33,[10.646296501159668]
807,14-34,[1.8214045763015747]
808,14-35,[9.574271202087402]
809,14-36,[4.555408477783203]
810,14-37,[9.682926177978516]
811,14-38,[10.838939666748047]
812,14-39,[5.070196151733398]
813,14-40,[9.533884048461914]
814,14-41,[11.73570728302002]
815,14-42,[8.806452751159668]
816,14-43,[11.206104278564453]
817,14-45,[8.570354461669922]
818,14-46,[9.123117446899414]
819,14-47,[9.46327018737793]
820,14-48,[10.779983520507812]
821,14-49,[10.029085159301758]
822,14-50,[5.389016151428223]
823,14-51,[5.124756813049316]
824,14-52,[5.979864597320557]
825,14-53,[10.611738204956055]
826,14-54,[12.287700653076172]
827,14-55,[7.926357269287109]
828,14-56,[8.258213996887207]
829,14-58,[9.142683029174805]
830,14-59,[9.729673385620117]
831,15-0,[6.886427879333496]
832,15-1,[8.159370422363281]
833,15-2,[13.80416488647461]
834,15-3,[6.562502861022949]
835,15-4,[9.95341682434082]
836,15-5,[6.98388671875]
837,15-6,[10.414608001708984]
838,15-7,[10.488346099853516]
839,15-8,[4.3869404792785645]
840,15-9,[11.671772003173828]
841,15-11,[5.463692665100098]
842,15-12,[7.314764976501465]
843,15-13,[8.951539039611816]
844,15-14,[10.672286987304688]
845,15-15,[10.926102638244629]
846,15-16,[7.2035722732543945]
847,15-17,[5.602754592895508]
848,15-18,[9.74567985534668]
849,15-19,[14.160890579223633]
850,15-20,[11.356847763061523]
851,15-21,[9.825552940368652]
852,15-22,[3.4731225967407227]
853,15-23,[8.580317497253418]
854,15-25,[12.799838066101074]
855,15-26,[3.8905704021453857]
856,15-27,[11.860593795776367]
857,15-28,[9.527201652526855]
858,15-29,[10.31452751159668]
859,15-30,[7.788029670715332]
860,15-31,[9.237005233764648]
861,15-32,[7.865367889404297]
862,15-33,[10.522858619689941]
863,15-34,[11.985468864440918]
864,15-35,[8.318809509277344]
865,15-36,[7.7420244216918945]
866,15-38,[8.676126480102539]
867,15-39,[11.568166732788086]
868,15-40,[5.710942268371582]
869,15-41,[7.952892303466797]
