,Time,Count
290,5-15,[7.38285493850708]
291,5-16,[7.168483257293701]
292,5-17,[4.72823429107666]
293,5-18,[6.295417785644531]
294,5-19,[13.010906219482422]
295,5-20,[6.732298374176025]
296,5-21,[8.222297668457031]
297,5-22,[12.130370140075684]
298,5-23,[7.505418300628662]
299,5-24,[9.6283597946167]
300,5-25,[11.306696891784668]
301,5-27,[9.29663372039795]
302,5-28,[8.460553169250488]
303,5-29,[7.280346870422363]
304,5-30,[12.498638153076172]
305,5-31,[4.149385452270508]
306,5-32,[10.204574584960938]
307,5-33,[11.80741024017334]
308,5-34,[8.93490219116211]
309,5-35,[9.360029220581055]
310,5-36,[9.180207252502441]
311,5-37,[7.848426342010498]
312,5-38,[11.767923355102539]
313,5-40,[10.978334426879883]
314,5-41,[8.119070053100586]
315,5-42,[11.953460693359375]
316,5-43,[9.921847343444824]
317,5-44,[6.739938735961914]
318,5-45,[7.331966876983643]
319,5-46,[6.463268756866455]
320,5-47,[11.271500587463379]
321,5-48,[5.031296730041504]
322,5-49,[10.054728507995605]
323,5-50,[6.507925987243652]
324,5-51,[10.623640060424805]
325,5-53,[4.873891830444336]
326,5-54,[5.695909023284912]
327,5-55,[10.29000473022461]
328,5-56,[3.299765110015869]
329,5-57,[6.352708339691162]
330,5-58,[8.96232795715332]
331,5-59,[7.0627007484436035]
332,6-0,[7.817352771759033]
333,6-1,[5.326175212860107]
334,6-2,[8.773123741149902]
335,6-3,[7.735808372497559]
336,6-4,[11.037670135498047]
337,6-6,[8.806280136108398]
338,6-7,[9.806915283203125]
339,6-8,[9.455431938171387]
340,6-9,[9.40102767944336]
341,6-10,[11.11528205871582]
342,6-11,[10.306662559509277]
343,6-12,[7.423257350921631]
344,6-13,[7.7253851890563965]
345,6-14,[11.812722206115723]
346,6-15,[7.338784694671631]
347,6-16,[10.846616744995117]
348,6-17,[4.0682597160339355]
349,6-19,[13.385092735290527]
350,6-20,[8.140029907226562]
351,6-21,[8.221368789672852]
352,6-22,[8.438942909240723]
353,6-23,[7.6595611572265625]
354,6-24,[6.189521312713623]
355,6-25,[9.336078643798828]
356,6-26,[9.847196578979492]
357,6-27,[8.52562427520752]
358,6-28,[11.898836135864258]
359,6-29,[6.048574447631836]
360,6-30,[7.099489212036133]
361,6-32,[8.839838027954102]
362,6-33,[8.386301040649414]
363,6-34,[5.44475793838501]
364,6-35,[7.5238237380981445]
365,6-36,[7.494967937469482]
366,6-37,[9.403878211975098]
367,6-38,[11.979541778564453]
368,6-39,[9.952088356018066]
369,6-40,[12.61314868927002]
370,6-41,[5.532970428466797]
371,6-42,[4.9745683670043945]
372,6-43,[4.438135147094727]
373,6-45,[1.5681841373443604]
374,6-46,[8.177567481994629]
375,6-47,[6.886514186859131]
376,6-48,[5.703143119812012]
377,6-49,[10.2115478515625]
378,6-50,[10.66563606262207]
379,6-51,[11.627805709838867]
380,6-52,[9.948953628540039]
381,6-53,[8.049246788024902]
382,6-54,[6.635717391967773]
383,6-55,[6.875338554382324]
384,6-56,[7.621649742126465]
385,6-58,[11.28656005859375]
386,6-59,[6.802572250366211]
387,7-0,[14.512648582458496]
388,7-1,[10.820222854614258]
389,7-2,[9.188806533813477]
390,7-3,[6.378054618835449]
391,7-4,[9.736515045166016]
392,7-5,[9.109870910644531]
393,7-6,[6.5110979080200195]
394,7-7,[9.231101036071777]
395,7-8,[5.215921878814697]
396,7-9,[8.36384105682373]
397,7-10,[4.107855796813965]
398,7-12,[9.020530700683594]
399,7-13,[6.168479919433594]
400,7-14,[10.955201148986816]
401,7-15,[14.066978454589844]
402,7-16,[12.020727157592773]
403,7-17,[8.762101173400879]
404,7-18,[11.045400619506836]
405,7-19,[5.638208389282227]
406,7-20,[9.246347427368164]
407,7-21,[13.163501739501953]
408,7-22,[8.504096984863281]
409,7-23,[6.3111796379089355]
410,7-25,[6.437224388122559]
411,7-26,[11.017416954040527]
412,7-27,[3.627760887145996]
413,7-28,[7.319182395935059]
414,7-29,[5.996835231781006]
415,7-30,[7.1623969078063965]
416,7-31,[6.346314430236816]
417,7-32,[13.49013900756836]
418,7-33,[6.110872268676758]
419,7-34,[6.006070137023926]
420,7-35,[5.988621711730957]
421,7-36,[7.457643985748291]
422,7-38,[10.135848999023438]
423,7-39,[7.963441848754883]
424,7-40,[11.46975326538086]
425,7-41,[7.501540184020996]
426,7-42,[7.040818214416504]
427,7-43,[10.805547714233398]
