,Time,Count
0,0-0,[11.146188735961914]
1,0-1,[10.422069549560547]
2,0-2,[10.33116340637207]
3,0-3,[7.116911888122559]
4,0-4,[8.739100456237793]
5,0-5,[2.523595094680786]
6,0-6,[12.264467239379883]
7,0-7,[9.20590591430664]
8,0-8,[4.002261638641357]
9,0-9,[4.580878734588623]
10,0-10,[10.854829788208008]
11,0-12,[6.577853679656982]
12,0-13,[10.093829154968262]
13,0-14,[7.023712158203125]
14,0-15,[8.96759033203125]
15,0-16,[7.407680511474609]
16,0-17,[10.874056816101074]
17,0-18,[8.27575969696045]
18,0-19,[5.471863746643066]
19,0-20,[12.937457084655762]
20,0-21,[11.800503730773926]
21,0-22,[8.370488166809082]
22,0-23,[7.351859092712402]
23,0-25,[11.742578506469727]
24,0-26,[6.241363525390625]
25,0-27,[7.161130905151367]
26,0-28,[6.386931419372559]
27,0-29,[8.797627449035645]
28,0-30,[9.694289207458496]
29,0-31,[6.137330055236816]
30,0-32,[8.073360443115234]
31,0-33,[6.742219924926758]
32,0-34,[7.588417053222656]
33,0-36,[4.811267852783203]
34,0-37,[4.866451263427734]
35,0-38,[12.04558277130127]
36,0-39,[7.691238880157471]
37,0-40,[7.093970775604248]
38,0-41,[6.59250545501709]
39,0-42,[8.857000350952148]
40,0-43,[4.899447441101074]
41,0-44,[9.781405448913574]
42,0-45,[12.359471321105957]
43,0-46,[7.909209251403809]
44,0-48,[9.713929176330566]
45,0-49,[9.04272174835205]
46,0-50,[9.107159614562988]
47,0-51,[7.393062591552734]
48,0-52,[10.217437744140625]
49,0-53,[7.025168418884277]
50,0-54,[7.393834590911865]
51,0-55,[10.062796592712402]
52,0-56,[2.989321231842041]
53,0-57,[5.4707932472229]
54,0-58,[9.17098331451416]
55,0-59,[9.593561172485352]
56,1-1,[11.140552520751953]
57,1-2,[2.9316604137420654]
58,1-3,[7.615782260894775]
59,1-4,[9.765237808227539]
60,1-5,[4.782903671264648]
61,1-6,[6.957789421081543]
62,1-7,[12.519489288330078]
63,1-8,[9.544306755065918]
64,1-9,[15.000144958496094]
65,1-10,[6.0132293701171875]
66,1-11,[8.929948806762695]
67,1-12,[7.00331974029541]
68,1-14,[3.810154914855957]
69,1-15,[10.24852180480957]
70,1-16,[6.274636745452881]
71,1-17,[6.920080184936523]
72,1-18,[11.840347290039062]
73,1-19,[2.293793201446533]
74,1-20,[0.04384613037109375]
75,1-21,[4.099372863769531]
76,1-22,[10.307777404785156]
77,1-23,[5.048732757568359]
78,1-24,[10.91641616821289]
79,1-25,[11.868653297424316]
80,1-27,[5.907724857330322]
