,Time,Count
0,0-0,[10.865468978881836]
1,0-1,[4.960165023803711]
2,0-2,[8.163939476013184]
3,0-3,[6.398838996887207]
4,0-4,[6.548505783081055]
5,0-5,[8.707964897155762]
6,0-6,[6.787057876586914]
7,0-7,[9.930024147033691]
8,0-8,[4.064584255218506]
9,0-9,[10.342506408691406]
10,0-11,[3.2532739639282227]
11,0-12,[4.78395938873291]
12,0-13,[9.602055549621582]
13,0-14,[11.00290584564209]
14,0-15,[7.395986557006836]
15,0-16,[6.977935791015625]
16,0-17,[8.481048583984375]
17,0-18,[4.224720001220703]
18,0-19,[8.262415885925293]
19,0-20,[7.283994674682617]
20,0-21,[9.889397621154785]
21,0-22,[10.077888488769531]
22,0-24,[6.947011470794678]
23,0-25,[5.583664894104004]
24,0-26,[11.598241806030273]
25,0-27,[11.313756942749023]
26,0-28,[5.235886573791504]
27,0-29,[9.744606971740723]
28,0-30,[7.403085231781006]
29,0-31,[7.740743637084961]
30,0-32,[6.984052658081055]
31,0-33,[8.082731246948242]
32,0-34,[11.717296600341797]
33,0-35,[8.18935775756836]
34,0-37,[7.2989397048950195]
35,0-38,[8.345847129821777]
36,0-39,[12.087640762329102]
37,0-40,[3.6388168334960938]
38,0-41,[2.1087119579315186]
39,0-42,[12.193218231201172]
40,0-43,[8.09213638305664]
41,0-44,[8.448579788208008]
42,0-45,[7.045289039611816]
43,0-46,[9.558187484741211]
44,0-47,[13.002567291259766]
45,0-48,[6.0801544189453125]
46,0-49,[11.642438888549805]
47,0-51,[7.162734031677246]
48,0-52,[8.325698852539062]
49,0-53,[8.560310363769531]
50,0-54,[6.73123025894165]
51,0-55,[10.581350326538086]
52,0-56,[8.137510299682617]
53,0-57,[8.139972686767578]
54,0-58,[10.13896369934082]
55,0-59,[6.193459987640381]
56,1-0,[12.205246925354004]
57,1-2,[9.512371063232422]
58,1-3,[6.667130470275879]
59,1-4,[8.28140640258789]
60,1-5,[12.189739227294922]
61,1-6,[9.449825286865234]
62,1-7,[6.581095218658447]
63,1-8,[8.619991302490234]
64,1-9,[6.557275772094727]
65,1-10,[5.089313983917236]
66,1-11,[6.340166091918945]
67,1-12,[6.031278610229492]
68,1-14,[10.622179985046387]
69,1-15,[9.230438232421875]
70,1-16,[4.130623817443848]
71,1-17,[6.22988748550415]
72,1-18,[10.371993064880371]
73,1-19,[9.898147583007812]
74,1-20,[5.030969619750977]
75,1-21,[11.814842224121094]
76,1-22,[10.161602973937988]
77,1-23,[8.302816390991211]
78,1-24,[8.792957305908203]
79,1-25,[2.5150094032287598]
80,1-26,[8.928487777709961]
81,1-28,[13.442534446716309]
82,1-29,[2.675569772720337]
83,1-30,[9.610932350158691]
84,1-31,[7.317214488983154]
85,1-32,[6.471317291259766]
86,1-33,[9.854363441467285]
87,1-34,[9.833765983581543]
88,1-35,[5.097354888916016]
89,1-36,[12.286897659301758]
90,1-37,[12.672534942626953]
91,1-38,[9.706140518188477]
92,1-39,[7.77574348449707]
93,1-41,[13.21030044555664]
94,1-42,[16.60283660888672]
95,1-43,[8.425134658813477]
96,1-44,[10.974742889404297]
97,1-45,[12.5806884765625]
98,1-46,[12.899860382080078]
99,1-47,[6.878049850463867]
100,1-48,[11.752839088439941]
101,1-49,[5.164539813995361]
102,1-50,[9.949832916259766]
103,1-51,[5.246912002563477]
104,1-52,[9.850529670715332]
105,1-54,[8.361682891845703]
106,1-55,[8.159131050109863]
107,1-56,[9.121159553527832]
108,1-57,[5.648097515106201]
109,1-58,[7.229259967803955]
110,1-59,[8.9642915725708]
111,2-0,[8.822066307067871]
112,2-1,[11.271334648132324]
113,2-2,[8.065199851989746]
114,2-3,[9.078259468078613]
115,2-4,[9.86320686340332]
116,2-5,[7.851451873779297]
117,2-7,[8.679451942443848]
118,2-8,[9.638351440429688]
119,2-9,[4.09494161605835]
120,2-10,[8.921306610107422]
121,2-11,[7.740872383117676]
122,2-12,[8.01192855834961]
123,2-13,[9.229740142822266]
124,2-14,[6.380599021911621]
125,2-15,[7.014925956726074]
126,2-16,[10.311105728149414]
127,2-17,[8.447835922241211]
128,2-18,[9.122180938720703]
129,2-20,[8.76696491241455]
130,2-21,[11.09084701538086]
131,2-22,[8.997986793518066]
132,2-23,[10.692525863647461]
133,2-24,[10.276193618774414]
134,2-25,[4.762475967407227]
135,2-26,[9.41540241241455]
136,2-27,[9.094400405883789]
137,2-28,[2.9056830406188965]
