,Time,Count
0,53-23,38.14408493041992
1,53-31,37.29216384887695
2,53-38,38.70983123779297
3,53-52,38.02937316894531
4,54-0,38.38190460205078
5,54-7,40.283599853515625
6,54-14,38.05020523071289
7,54-21,41.302955627441406
8,54-27,40.06096267700195
9,54-33,37.000030517578125
10,54-40,42.90647888183594
11,54-46,42.24842071533203
12,54-52,40.152801513671875
13,54-58,36.443817138671875
14,55-4,37.266754150390625
15,55-10,36.54092025756836
16,55-16,35.906986236572266
17,55-22,39.50685119628906
18,55-28,39.918678283691406
19,55-34,40.435707092285156
20,55-40,43.0574951171875
21,55-46,36.464515686035156
22,55-51,39.96588897705078
23,55-57,39.96588897705078
24,56-3,39.96588897705078
25,56-9,39.96588897705078
26,56-15,39.96588897705078
27,56-21,39.96588897705078
28,56-27,39.96588897705078
29,56-33,39.96588897705078
30,56-39,39.96588897705078
31,56-44,39.96588897705078
32,56-50,39.96588897705078
33,56-56,39.96588897705078
34,57-2,39.96588897705078
35,57-8,39.96588897705078
36,57-14,39.96588897705078
37,57-20,39.96588897705078
38,57-26,39.96588897705078
39,57-32,39.96588897705078
40,57-38,39.96588897705078
41,57-57,36.60206604003906
42,58-3,36.60206604003906
43,58-9,37.770301818847656
44,58-46,37.69771194458008
45,58-52,36.5380859375
46,58-58,37.62491989135742
47,59-4,37.80972671508789
48,59-10,37.92973327636719
49,59-15,37.23615646362305
50,59-21,31.855783462524414
51,59-28,38.327857971191406
52,59-34,40.51882553100586
53,59-40,40.54407501220703
54,59-47,40.86286926269531
55,59-53,45.52519607543945
