,Time,Count
0,0-0,27.885665893554688
1,0-1,29.24384117126465
2,0-3,21.33987808227539
3,0-5,30.59567642211914
4,0-6,31.564620971679688
5,0-8,28.794097900390625
6,0-10,29.047306060791016
7,0-11,28.825910568237305
8,0-13,29.224281311035156
9,0-15,25.837228775024414
10,0-16,25.416839599609375
11,0-18,27.353839874267578
12,0-20,27.236434936523438
13,0-21,26.606128692626953
14,0-23,28.248647689819336
15,0-25,28.553401947021484
16,0-26,28.327768325805664
17,0-28,28.5615234375
18,0-30,27.760799407958984
19,0-31,27.158336639404297
20,0-33,28.89799690246582
21,0-35,29.33123016357422
22,0-36,28.005905151367188
23,0-38,29.001724243164062
24,0-40,30.04142189025879
25,0-41,23.89800262451172
26,0-43,27.379053115844727
27,0-45,29.636594772338867
28,0-46,28.498626708984375
29,0-48,27.84972381591797
30,0-50,26.705810546875
31,0-51,28.398204803466797
32,0-53,29.355682373046875
33,0-55,27.346115112304688
34,0-56,26.51455307006836
35,0-58,24.825542449951172
36,1-0,22.971839904785156
37,1-2,20.07263946533203
38,1-3,12.863784790039062
39,1-5,23.600173950195312
40,1-7,29.170316696166992
41,1-8,29.814468383789062
42,1-10,30.842132568359375
43,1-12,30.471149444580078
44,1-13,30.759979248046875
45,1-15,29.863765716552734
46,1-17,29.217166900634766
47,1-18,31.106578826904297
48,1-20,26.865924835205078
49,1-22,30.389114379882812
50,1-23,29.92499351501465
51,1-25,27.537479400634766
52,1-27,24.20745086669922
53,1-28,26.832075119018555
54,1-30,26.321718215942383
55,1-32,26.142723083496094
56,1-33,24.520843505859375
57,1-35,25.174793243408203
58,1-37,22.57358741760254
59,1-38,21.271324157714844
60,1-40,26.322368621826172
61,1-42,24.352441787719727
62,1-43,27.481201171875
63,1-45,28.91912078857422
64,1-47,29.622089385986328
65,1-48,29.466327667236328
66,1-50,29.574609756469727
67,1-52,30.54045867919922
68,1-53,31.981128692626953
69,1-55,29.655424118041992
70,1-57,30.773794174194336
71,1-58,31.24930191040039
72,2-0,29.99000358581543
73,2-2,29.46905517578125
74,2-3,29.27060317993164
75,2-5,26.7945499420166
76,2-7,26.853038787841797
77,2-8,29.275558471679688
78,2-10,28.767436981201172
79,2-12,28.74717140197754
80,2-14,30.71599578857422
81,2-15,30.032148361206055
82,2-17,30.972759246826172
83,2-19,30.286537170410156
84,2-20,29.214580535888672
85,2-22,31.443328857421875
86,2-24,32.15391540527344
87,2-25,31.183927536010742
88,2-27,31.11849021911621
89,2-29,30.373435974121094
90,2-30,31.909088134765625
91,2-32,30.617992401123047
92,2-34,32.436824798583984
93,2-35,30.401287078857422
94,2-37,30.26563835144043
95,2-39,33.292083740234375
96,2-40,11.300849914550781
97,2-42,10.427523612976074
98,2-44,19.87697982788086
99,2-45,19.617008209228516
100,2-47,13.147581100463867
101,2-49,8.880871772766113
102,2-50,18.41020965576172
103,2-52,12.850421905517578
104,2-54,10.942079544067383
105,2-55,16.847238540649414
106,2-57,18.43758773803711
107,2-59,20.235614776611328
108,3-0,16.414810180664062
109,3-2,17.56229019165039
110,3-4,18.15090560913086
111,3-5,16.235092163085938
112,3-7,21.760047912597656
113,3-9,24.706565856933594
114,3-11,25.71668243408203
115,3-12,26.045251846313477
116,3-14,21.46596908569336
117,3-16,23.955739974975586
118,3-17,23.366168975830078
119,3-19,23.051773071289062
120,3-21,23.743675231933594
121,3-22,25.848472595214844
122,3-24,23.331008911132812
123,3-26,23.18810272216797
124,3-27,25.058298110961914
125,3-29,21.424890518188477
126,3-31,22.386106491088867
127,3-32,25.93960189819336
128,3-34,25.609664916992188
129,3-36,20.543231964111328
130,3-37,16.337230682373047
131,3-39,19.9478702545166
132,3-41,13.211335182189941
133,3-42,21.568527221679688
134,3-44,24.13895034790039
135,3-46,23.81240463256836
136,3-47,18.11876678466797
137,3-49,14.354969024658203
138,3-51,21.12013053894043
139,3-52,26.124671936035156
140,3-54,26.06371307373047
141,3-56,19.284442901611328
142,3-57,24.04232406616211
143,3-59,20.28778076171875
144,4-1,23.65439224243164
