,Time,Count
0,0-1,32.36063766479492
1,0-2,32.36063766479492
2,0-4,32.36063766479492
3,0-6,32.36063766479492
4,0-7,32.36063766479492
5,0-9,32.36063766479492
6,0-11,32.36063766479492
7,0-12,32.36063766479492
8,0-14,32.36063766479492
9,0-16,32.36063766479492
10,0-17,32.36063766479492
11,0-19,32.36063766479492
12,0-21,32.36063766479492
13,0-23,32.36063766479492
14,0-24,32.36063766479492
15,0-26,32.36063766479492
16,0-28,32.36063766479492
17,0-29,32.36063766479492
18,0-31,32.36063766479492
19,0-33,32.36063766479492
20,0-34,32.36063766479492
21,0-36,32.36063766479492
22,0-38,32.36063766479492
23,0-39,32.36063766479492
24,0-41,32.36063766479492
25,0-43,32.36063766479492
26,0-44,32.36063766479492
27,0-46,32.36063766479492
28,0-47,32.36063766479492
29,0-49,32.36063766479492
30,0-51,32.36063766479492
31,0-53,32.36063766479492
32,0-54,32.36063766479492
33,0-56,32.36063766479492
34,0-58,32.36063766479492
35,0-59,32.36063766479492
36,1-1,32.36063766479492
37,1-3,32.36063766479492
38,1-4,32.36063766479492
39,1-6,32.36063766479492
40,1-8,32.36063766479492
41,1-9,32.36063766479492
42,1-11,32.36063766479492
43,1-13,32.36063766479492
44,1-14,32.36063766479492
45,1-16,32.36063766479492
46,1-18,32.36063766479492
47,1-19,32.36063766479492
48,1-21,32.36063766479492
49,1-23,32.36063766479492
50,1-24,32.36063766479492
51,1-26,32.36063766479492
52,1-28,32.36063766479492
53,1-29,32.36063766479492
54,1-31,32.36063766479492
55,1-33,32.36063766479492
56,1-34,32.36063766479492
57,1-36,32.36063766479492
58,1-38,32.36063766479492
59,1-39,32.36063766479492
60,1-41,32.36063766479492
61,1-43,32.36063766479492
62,1-44,32.36063766479492
63,1-46,32.36063766479492
64,1-48,32.36063766479492
65,1-49,32.36063766479492
66,1-51,32.36063766479492
67,1-53,32.36063766479492
68,1-54,32.36063766479492
69,1-56,32.36063766479492
70,1-58,32.36063766479492
71,1-59,32.36063766479492
72,2-1,32.36063766479492
73,2-3,32.36063766479492
74,2-5,32.36063766479492
75,2-6,32.36063766479492
76,2-8,32.36063766479492
77,2-10,32.36063766479492
78,2-11,32.36063766479492
79,2-13,32.36063766479492
80,2-15,32.36063766479492
81,2-16,32.36063766479492
82,2-18,32.36063766479492
83,2-20,32.36063766479492
84,2-21,32.36063766479492
85,2-23,32.36063766479492
86,2-25,32.36063766479492
87,2-26,32.36063766479492
88,2-28,32.36063766479492
89,2-30,32.36063766479492
90,2-31,32.36063766479492
91,2-33,32.36063766479492
92,2-35,32.36063766479492
93,2-36,32.36063766479492
94,2-38,32.36063766479492
95,2-40,32.36063766479492
96,2-41,32.36063766479492
97,2-43,32.36063766479492
98,2-45,32.36063766479492
99,2-46,32.36063766479492
100,2-48,32.36063766479492
101,2-50,32.36063766479492
102,2-51,32.36063766479492
103,2-53,32.36063766479492
104,2-55,32.36063766479492
105,2-56,32.36063766479492
106,2-58,32.36063766479492
107,3-0,32.36063766479492
108,3-1,32.36063766479492
109,3-3,32.36063766479492
110,3-5,32.36063766479492
111,3-6,32.36063766479492
112,3-8,32.36063766479492
113,3-10,32.36063766479492
114,3-11,32.36063766479492
115,3-13,32.36063766479492
116,3-15,32.36063766479492
117,3-16,32.36063766479492
118,3-18,32.36063766479492
119,3-20,32.36063766479492
120,3-22,32.36063766479492
121,3-23,32.36063766479492
122,3-25,32.36063766479492
123,3-27,32.36063766479492
124,3-28,32.36063766479492
125,3-30,32.36063766479492
126,3-32,32.36063766479492
127,3-33,32.36063766479492
128,3-35,32.36063766479492
129,3-37,32.36063766479492
130,3-38,32.36063766479492
131,3-40,32.36063766479492
132,3-42,32.36063766479492
133,3-43,32.36063766479492
134,3-45,32.36063766479492
135,3-47,32.36063766479492
136,3-48,32.36063766479492
137,3-50,32.36063766479492
138,3-52,32.36063766479492
139,3-53,32.36063766479492
140,3-55,32.36063766479492
141,3-57,32.36063766479492
142,3-58,32.36063766479492
143,4-0,32.36063766479492
144,4-2,32.36063766479492
145,4-3,32.36063766479492
146,4-5,32.36063766479492
147,4-7,32.36063766479492
148,4-8,32.36063766479492
149,4-10,32.36063766479492
150,4-12,32.36063766479492
151,4-13,32.36063766479492
152,4-15,32.36063766479492
153,4-17,32.36063766479492
154,4-18,32.36063766479492
