,Time,Count
0,55-33,9.73267936706543
1,55-34,7.130331039428711
2,55-36,6.67326545715332
3,55-38,6.688323974609375
4,55-39,6.940670967102051
5,55-41,7.88424015045166
6,55-43,8.078916549682617
7,55-44,8.41845989227295
8,55-46,7.763471603393555
9,55-48,7.912402153015137
10,55-49,7.281036376953125
11,55-51,7.078983306884766
12,55-53,6.832712173461914
13,55-54,5.75205659866333
14,55-56,5.555484771728516
15,55-58,6.8160505294799805
16,55-59,6.119943618774414
17,56-1,7.611881732940674
18,56-2,7.190665245056152
19,56-4,7.793397426605225
20,56-6,8.15684700012207
21,56-7,6.231218338012695
22,56-9,5.358869552612305
23,56-11,5.090149879455566
24,56-12,5.078242778778076
25,56-14,5.021512508392334
26,56-16,4.985983848571777
27,56-17,5.589503288269043
28,56-19,6.016257286071777
29,56-21,7.253035545349121
30,56-22,7.356254577636719
31,56-24,7.260134696960449
32,56-26,7.444499969482422
33,56-27,9.36100959777832
34,56-29,9.910655975341797
35,56-31,11.259706497192383
36,56-32,12.252543449401855
37,56-34,13.935806274414062
38,56-36,14.05164623260498
39,56-37,10.724160194396973
40,56-39,10.953695297241211
41,56-41,11.709661483764648
42,56-42,9.091827392578125
43,56-44,12.35378360748291
44,56-46,7.142541885375977
45,56-47,6.745145797729492
46,56-49,7.945574760437012
47,56-51,7.7399516105651855
48,56-52,8.609729766845703
49,56-54,9.97308349609375
50,56-56,10.515926361083984
51,56-57,11.687067985534668
52,56-59,11.34555721282959
53,57-0,11.872831344604492
54,57-2,12.99935245513916
55,57-4,12.136059761047363
56,57-5,9.939013481140137
57,57-7,11.655550003051758
58,57-9,11.543909072875977
59,57-10,13.224348068237305
60,57-12,12.542755126953125
61,57-14,13.55866813659668
62,57-15,12.794248580932617
63,57-17,12.763814926147461
64,57-19,11.986188888549805
65,57-20,13.657694816589355
66,57-22,10.742408752441406
67,57-24,11.764360427856445
68,57-25,11.567742347717285
69,57-27,10.576963424682617
70,57-29,8.684234619140625
71,57-30,9.149620056152344
72,57-32,9.445250511169434
73,57-34,9.640786170959473
74,57-35,10.346174240112305
75,57-37,9.444580078125
76,57-38,10.407087326049805
77,57-40,10.070261001586914
78,57-42,9.903383255004883
79,57-43,10.144457817077637
80,57-45,10.157133102416992
81,57-47,11.510475158691406
82,57-48,9.247821807861328
83,57-50,9.498607635498047
84,57-52,9.24154281616211
85,57-53,9.002542495727539
86,57-55,8.806373596191406
87,57-57,8.389156341552734
88,57-58,8.398311614990234
89,58-0,7.778470993041992
90,58-2,7.20420503616333
91,58-3,7.269115447998047
92,58-5,6.922645568847656
93,58-7,7.204824924468994
94,58-8,8.408860206604004
95,58-10,9.954822540283203
96,58-11,9.385421752929688
97,58-13,11.880468368530273
98,58-15,10.050439834594727
99,58-16,12.930349349975586
100,58-18,15.450328826904297
101,58-20,17.141817092895508
102,58-21,14.222545623779297
103,58-23,17.48883056640625
104,58-25,12.322223663330078
105,58-26,9.942200660705566
106,58-28,9.082456588745117
107,58-30,9.274699211120605
108,58-31,9.670829772949219
109,58-33,11.28006649017334
110,58-35,15.729312896728516
111,58-36,15.73758316040039
112,58-38,22.87683868408203
113,58-40,19.242076873779297
114,58-41,20.645511627197266
115,58-43,15.69866943359375
116,58-44,16.946449279785156
117,58-46,16.69513511657715
118,58-48,16.524429321289062
119,58-49,15.618318557739258
120,58-51,13.965930938720703
121,58-53,17.0860652923584
122,58-54,19.2376651763916
123,58-56,20.30381202697754
124,58-58,25.79107093811035
125,58-59,24.574607849121094
126,59-1,26.28558349609375
127,59-3,27.153175354003906
128,59-4,24.484664916992188
129,59-6,25.60472869873047
130,59-8,25.297611236572266
131,59-9,17.235370635986328
132,59-11,17.48499298095703
133,59-13,22.900623321533203
134,59-14,17.688859939575195
135,59-16,20.328758239746094
136,59-18,24.89030647277832
137,59-19,25.183258056640625
138,59-21,27.644855499267578
139,59-22,27.407489776611328
140,59-24,23.702926635742188
141,59-26,24.016416549682617
142,59-27,22.99065399169922
143,59-29,12.72360610961914
144,59-31,14.497541427612305
145,59-32,16.61684226989746
146,59-34,15.180849075317383
147,59-36,16.386581420898438
148,59-37,12.169157028198242
149,59-39,7.524702072143555
150,59-41,7.790878772735596
151,59-42,8.418352127075195
152,59-44,9.702223777770996
153,59-46,9.954331398010254
154,59-47,9.663311004638672
155,59-49,9.393260955810547
156,59-51,10.756975173950195
157,59-52,10.299723625183105
158,59-54,7.876824855804443
159,59-55,8.017569541931152
160,59-57,8.528053283691406
161,59-59,8.780611038208008
