,Time,Count
0,0-1,12.865917205810547
1,0-2,11.626602172851562
2,0-4,11.4095458984375
3,0-6,14.25025749206543
4,0-7,12.523056030273438
5,0-9,12.528003692626953
6,0-11,10.192488670349121
7,0-12,10.174394607543945
8,0-14,10.731123924255371
9,0-16,11.322404861450195
10,0-17,12.045475959777832
11,0-19,11.379279136657715
12,0-21,9.611087799072266
13,0-22,9.68402099609375
14,0-24,10.29848861694336
15,0-26,9.374969482421875
16,0-27,17.209856033325195
17,0-29,19.40489959716797
18,0-31,17.302692413330078
19,0-32,14.879021644592285
20,0-34,12.613950729370117
21,0-36,12.132802963256836
22,0-37,12.58417797088623
23,0-39,14.571053504943848
24,0-41,17.513904571533203
25,0-42,20.15915870666504
26,0-44,15.845247268676758
27,0-46,16.383569717407227
28,0-47,15.202119827270508
29,0-49,14.097688674926758
30,0-51,16.320369720458984
31,0-52,18.371957778930664
32,0-54,18.660215377807617
33,0-56,15.574272155761719
34,0-57,12.68323802947998
35,0-59,13.19949722290039
36,1-1,13.237576484680176
37,1-2,12.926025390625
38,1-4,19.053600311279297
39,1-6,22.540586471557617
40,1-7,22.15561294555664
41,1-9,25.512657165527344
42,1-11,22.4487247467041
43,1-12,23.69587516784668
44,1-14,22.38698959350586
45,1-16,20.668834686279297
46,1-17,24.704055786132812
47,1-19,21.579547882080078
48,1-21,23.525638580322266
49,1-22,25.25814437866211
50,1-24,20.81446075439453
51,1-26,16.18415069580078
52,1-27,15.411864280700684
53,1-29,14.319643020629883
54,1-31,14.075444221496582
55,1-32,18.643407821655273
56,1-34,18.83413314819336
57,1-35,18.103450775146484
58,1-37,19.89731788635254
59,1-39,20.722190856933594
60,1-40,19.49686050415039
61,1-42,20.495004653930664
62,1-44,23.259319305419922
63,1-45,14.60185432434082
64,1-47,16.912334442138672
65,1-49,16.800094604492188
66,1-50,16.046449661254883
67,1-52,20.06140899658203
68,1-54,13.845481872558594
69,1-55,13.925630569458008
70,1-57,15.127090454101562
71,1-59,22.83285140991211
72,2-0,20.400745391845703
73,2-2,18.128847122192383
74,2-4,21.775440216064453
75,2-5,19.96017074584961
76,2-7,22.161697387695312
77,2-9,18.681934356689453
78,2-10,15.111628532409668
79,2-12,14.842942237854004
80,2-14,16.475006103515625
81,2-15,16.198436737060547
82,2-17,14.254289627075195
83,2-19,11.187163352966309
84,2-20,10.203958511352539
85,2-22,10.660383224487305
86,2-24,11.427080154418945
87,2-25,11.434683799743652
88,2-27,12.428939819335938
89,2-29,13.36141586303711
90,2-30,12.130565643310547
91,2-32,12.981619834899902
92,2-34,13.774941444396973
