,Time,Count
0,0-0,[10.737146377563477]
1,0-1,[5.926315784454346]
2,0-2,[5.22957181930542]
3,0-3,[6.083863258361816]
4,0-4,[7.446200370788574]
5,0-5,[5.545600414276123]
6,0-6,[9.406705856323242]
7,0-7,[11.218643188476562]
8,0-8,[7.71251106262207]
9,0-9,[8.426651000976562]
10,0-10,[8.693612098693848]
11,0-11,[8.617631912231445]
12,0-13,[4.544870376586914]
13,0-14,[6.61201286315918]
14,0-15,[8.264780044555664]
15,0-16,[9.705113410949707]
16,0-17,[2.4471921920776367]
17,0-18,[10.61214542388916]
18,0-19,[10.400577545166016]
19,0-20,[9.626529693603516]
20,0-21,[5.084725856781006]
21,0-22,[8.845027923583984]
22,0-23,[6.400609493255615]
23,0-24,[10.440235137939453]
24,0-25,[10.45955753326416]
25,0-27,[8.840660095214844]
26,0-28,[6.335433006286621]
27,0-29,[9.25109577178955]
28,0-30,[9.0784330368042]
29,0-31,[11.14655876159668]
30,0-32,[5.094230651855469]
31,0-33,[8.47165298461914]
32,0-34,[8.17125415802002]
33,0-35,[11.03046703338623]
34,0-36,[5.280196189880371]
35,0-37,[10.314218521118164]
36,0-38,[9.18275260925293]
37,0-40,[7.393038749694824]
38,0-41,[8.879353523254395]
39,0-42,[5.664444446563721]
40,0-43,[13.212303161621094]
41,0-44,[13.041509628295898]
42,0-45,[4.484503746032715]
43,0-46,[9.23391342163086]
44,0-47,[9.94291877746582]
45,0-48,[8.001577377319336]
46,0-49,[10.764297485351562]
47,0-50,[6.844825744628906]
48,0-51,[2.9732556343078613]
49,0-53,[10.604320526123047]
50,0-54,[9.812423706054688]
51,0-55,[8.344843864440918]
52,0-56,[8.338276863098145]
53,0-57,[6.231903076171875]
54,0-58,[10.231596946716309]
55,0-59,[10.152905464172363]
56,1-0,[8.024055480957031]
57,1-1,[9.83884048461914]
58,1-2,[9.044073104858398]
59,1-3,[11.988105773925781]
60,1-4,[7.0583882331848145]
61,1-6,[8.110368728637695]
62,1-7,[6.68656587600708]
63,1-8,[2.999833583831787]
64,1-9,[12.033552169799805]
65,1-10,[5.724930763244629]
66,1-11,[7.335302829742432]
67,1-12,[4.6665143966674805]
68,1-13,[9.976054191589355]
69,1-14,[7.905734062194824]
70,1-15,[9.097223281860352]
71,1-16,[7.88150691986084]
72,1-17,[9.479218482971191]
73,1-19,[6.711582660675049]
74,1-20,[8.028800010681152]
75,1-21,[9.233168601989746]
76,1-22,[8.029243469238281]
77,1-23,[7.984788417816162]
78,1-24,[6.34286642074585]
79,1-25,[11.708037376403809]
80,1-26,[9.83272933959961]
81,1-27,[5.64912223815918]
82,1-28,[7.91484260559082]
83,1-29,[6.91709041595459]
84,1-30,[9.949772834777832]
85,1-32,[7.639466285705566]
86,1-33,[8.687487602233887]
87,1-34,[8.985498428344727]
88,1-35,[11.00539779663086]
89,1-36,[10.35086441040039]
90,1-37,[9.09756851196289]
91,1-38,[7.591592788696289]
92,1-39,[9.580667495727539]
93,1-40,[12.363373756408691]
94,1-41,[4.913497447967529]
95,1-42,[9.072162628173828]
96,1-43,[12.343404769897461]
97,1-45,[9.890562057495117]
98,1-46,[3.3124308586120605]
99,1-47,[8.593423843383789]
100,1-48,[12.71910285949707]
101,1-49,[4.5875959396362305]
102,1-50,[12.577988624572754]
103,1-51,[9.106328010559082]
104,1-52,[6.714143753051758]
105,1-53,[8.249104499816895]
106,1-54,[7.317948341369629]
107,1-55,[7.659660339355469]
108,1-56,[13.90451431274414]
109,1-58,[11.166716575622559]
110,1-59,[5.244202613830566]
111,2-0,[10.144777297973633]
112,2-1,[10.921245574951172]
113,2-2,[3.424078941345215]
114,2-3,[7.138032913208008]
115,2-4,[8.313472747802734]
116,2-5,[5.3043975830078125]
117,2-6,[6.449033737182617]
118,2-7,[8.003948211669922]
119,2-8,[5.754599094390869]
120,2-9,[6.955544471740723]
121,2-11,[12.606185913085938]
122,2-12,[4.643960952758789]
123,2-13,[6.995003700256348]
124,2-14,[11.238655090332031]
125,2-15,[9.65377426147461]
126,2-16,[8.900790214538574]
127,2-17,[9.764638900756836]
128,2-18,[7.487240791320801]
129,2-19,[14.463010787963867]
130,2-20,[4.657432556152344]
131,2-21,[7.004788398742676]
132,2-22,[5.327515602111816]
133,2-24,[10.99303150177002]
134,2-25,[6.536672115325928]
135,2-26,[6.062463283538818]
136,2-27,[10.283159255981445]
137,2-28,[9.600582122802734]
138,2-29,[9.5664644241333]
139,2-30,[6.387875556945801]
140,2-31,[7.54979944229126]
141,2-32,[8.674434661865234]
142,2-33,[11.454662322998047]
143,2-34,[7.129371643066406]
144,2-35,[10.600573539733887]
145,2-37,[9.048454284667969]
146,2-38,[8.264777183532715]
147,2-39,[11.8657808303833]
148,2-40,[7.665388107299805]
149,2-41,[5.343321800231934]
150,2-42,[12.253170013427734]
151,2-43,[5.186244487762451]
152,2-44,[14.308046340942383]
153,2-45,[8.187207221984863]
154,2-46,[3.958815574645996]
155,2-47,[5.790164947509766]
156,2-48,[10.19838809967041]
157,2-50,[8.586427688598633]
158,2-51,[9.385553359985352]
159,2-52,[10.699466705322266]
160,2-53,[8.479768753051758]
161,2-54,[3.4828248023986816]
162,2-55,[12.091293334960938]
163,2-56,[8.751649856567383]
164,2-57,[6.3527727127075195]
165,2-58,[6.255675315856934]
166,2-59,[4.358365058898926]
167,3-0,[5.379499435424805]
168,3-1,[10.629253387451172]
169,3-3,[5.992000102996826]
170,3-4,[8.873862266540527]
171,3-5,[7.585762977600098]
172,3-6,[8.18554401397705]
173,3-7,[9.532563209533691]
