,Time,Count
0,0-0,[14.476746559143066]
1,0-1,[5.276131629943848]
2,0-2,[9.448589324951172]
3,0-3,[10.992925643920898]
4,0-4,[6.800051689147949]
5,0-5,[12.75324535369873]
6,0-6,[7.035583019256592]
7,0-7,[6.816025733947754]
8,0-8,[5.290457248687744]
9,0-9,[8.889799118041992]
10,0-11,[5.980600357055664]
11,0-12,[8.154468536376953]
12,0-13,[4.162629127502441]
13,0-14,[4.063510894775391]
14,0-15,[3.979356288909912]
15,0-16,[9.88876724243164]
16,0-17,[8.02359676361084]
17,0-18,[7.645489692687988]
18,0-19,[9.946478843688965]
19,0-20,[6.768900394439697]
20,0-21,[11.641302108764648]
21,0-22,[5.691242218017578]
22,0-24,[7.447619438171387]
23,0-25,[6.961860179901123]
24,0-26,[7.691359519958496]
25,0-27,[12.221382141113281]
26,0-28,[10.322625160217285]
27,0-29,[4.103333950042725]
28,0-30,[6.771488189697266]
29,0-31,[3.712265968322754]
30,0-32,[7.856986999511719]
31,0-33,[5.1770548820495605]
32,0-34,[13.251903533935547]
33,0-35,[7.899392127990723]
34,0-37,[6.237792491912842]
35,0-38,[6.305008888244629]
36,0-39,[11.211336135864258]
37,0-40,[10.36225700378418]
38,0-41,[10.492379188537598]
39,0-42,[8.0109281539917]
40,0-43,[2.299607753753662]
41,0-44,[7.633413314819336]
42,0-45,[10.645585060119629]
43,0-46,[4.371629238128662]
44,0-47,[7.539043426513672]
45,0-48,[9.545251846313477]
46,0-50,[8.84434986114502]
47,0-51,[8.493423461914062]
48,0-52,[4.418138027191162]
49,0-53,[8.273787498474121]
50,0-54,[5.811823844909668]
51,0-55,[9.139039993286133]
52,0-56,[9.254314422607422]
53,0-57,[4.119340896606445]
54,0-58,[7.896106243133545]
55,0-59,[6.997973442077637]
56,1-0,[6.089049339294434]
57,1-1,[13.34527587890625]
58,1-3,[12.60445785522461]
59,1-4,[7.392175674438477]
60,1-5,[7.991357326507568]
61,1-6,[7.793357849121094]
62,1-7,[8.033555030822754]
63,1-8,[9.193990707397461]
64,1-9,[10.484525680541992]
65,1-10,[13.220364570617676]
66,1-11,[10.558025360107422]
67,1-12,[8.135275840759277]
68,1-13,[10.041441917419434]
69,1-14,[8.168848991394043]
70,1-16,[2.3862085342407227]
71,1-17,[6.344236850738525]
72,1-18,[8.848934173583984]
73,1-19,[8.411792755126953]
74,1-20,[5.4357404708862305]
75,1-21,[9.271299362182617]
76,1-22,[13.743938446044922]
77,1-23,[13.108796119689941]
78,1-24,[9.057459831237793]
79,1-25,[9.741347312927246]
80,1-26,[1.4666136503219604]
81,1-27,[11.742916107177734]
82,1-29,[3.9011154174804688]
83,1-30,[5.124945640563965]
84,1-31,[6.205870628356934]
85,1-32,[8.402009963989258]
86,1-33,[7.824163913726807]
87,1-34,[10.839011192321777]
88,1-35,[14.363800048828125]
89,1-36,[7.946113586425781]
90,1-37,[6.194622993469238]
91,1-38,[5.712825298309326]
92,1-39,[9.349166870117188]
93,1-40,[12.581995964050293]
94,1-42,[8.164569854736328]
95,1-43,[12.632155418395996]
96,1-44,[8.720196723937988]
97,1-45,[10.59755802154541]
98,1-46,[6.60616397857666]
99,1-47,[10.780770301818848]
100,1-48,[6.1192307472229]
101,1-49,[11.935653686523438]
102,1-50,[11.521162033081055]
103,1-51,[6.620524883270264]
104,1-52,[7.421298027038574]
105,1-53,[12.293901443481445]
106,1-55,[10.281866073608398]
107,1-56,[10.13338851928711]
108,1-57,[9.648965835571289]
109,1-58,[9.562376022338867]
110,1-59,[7.339844703674316]
111,2-0,[5.741072654724121]
112,2-1,[8.92441177368164]
113,2-2,[10.628254890441895]
114,2-3,[6.501898288726807]
115,2-4,[5.979068756103516]
116,2-5,[6.670703887939453]
117,2-6,[6.949275016784668]
