,Time,Count
0,0-0,[8.103373527526855]
1,0-2,[8.031536102294922]
2,0-3,[10.972275733947754]
3,0-4,[9.10512924194336]
4,0-5,[11.133601188659668]
5,0-6,[12.543875694274902]
6,0-7,[7.48878288269043]
7,0-8,[10.924993515014648]
8,0-9,[9.540592193603516]
9,0-10,[9.132865905761719]
10,0-11,[6.7208380699157715]
11,0-12,[17.329383850097656]
12,0-13,[3.7500252723693848]
13,0-15,[11.16110610961914]
14,0-16,[13.836212158203125]
15,0-17,[12.602867126464844]
16,0-18,[15.41403579711914]
17,0-19,[6.362974166870117]
18,0-20,[8.146688461303711]
19,0-21,[8.886285781860352]
20,0-22,[8.029086112976074]
21,0-23,[8.99569034576416]
22,0-24,[7.16844367980957]
23,0-25,[10.22622013092041]
24,0-26,[9.390520095825195]
25,0-28,[12.082917213439941]
26,0-29,[11.002657890319824]
27,0-30,[3.2386651039123535]
28,0-31,[7.9858903884887695]
29,0-32,[13.949953079223633]
30,0-33,[8.472933769226074]
31,0-34,[5.620388984680176]
32,0-35,[8.51331901550293]
33,0-36,[10.365452766418457]
34,0-37,[4.611774921417236]
35,0-38,[6.102340221405029]
36,0-39,[8.46734619140625]
37,0-41,[8.510168075561523]
38,0-42,[6.250269412994385]
39,0-43,[5.6917219161987305]
40,0-44,[8.285931587219238]
41,0-45,[8.768648147583008]
42,0-46,[4.8133158683776855]
43,0-47,[11.939567565917969]
44,0-48,[11.138341903686523]
45,0-49,[9.037984848022461]
46,0-50,[8.502073287963867]
47,0-51,[4.931723594665527]
48,0-52,[4.590638160705566]
49,0-54,[7.972611427307129]
50,0-55,[8.038579940795898]
51,0-56,[9.617740631103516]
52,0-57,[11.673845291137695]
53,0-58,[7.194733142852783]
54,0-59,[10.07286548614502]
55,1-0,[1.8145838975906372]
56,1-1,[8.471229553222656]
57,1-2,[4.758905410766602]
58,1-3,[7.63740348815918]
59,1-4,[6.403863906860352]
60,1-5,[11.640405654907227]
61,1-7,[3.6182432174682617]
62,1-8,[10.186776161193848]
63,1-9,[7.852133274078369]
64,1-10,[6.618130683898926]
65,1-11,[5.8391523361206055]
66,1-12,[5.74273681640625]
67,1-13,[8.291999816894531]
68,1-14,[7.850913047790527]
69,1-15,[8.629659652709961]
70,1-16,[8.07326889038086]
71,1-17,[6.144820213317871]
72,1-18,[7.704784393310547]
73,1-20,[3.7185325622558594]
74,1-21,[9.619246482849121]
75,1-22,[7.949310779571533]
76,1-23,[9.713704109191895]
77,1-24,[6.373476028442383]
78,1-25,[7.286736488342285]
79,1-26,[5.957524299621582]
80,1-27,[13.970600128173828]
81,1-28,[6.747793674468994]
82,1-29,[11.976157188415527]
83,1-30,[7.105564117431641]
84,1-31,[9.339881896972656]
85,1-33,[10.073495864868164]
86,1-34,[7.8157830238342285]
87,1-35,[6.091771125793457]
88,1-36,[11.113245964050293]
89,1-37,[6.456021785736084]
90,1-38,[5.37919807434082]
91,1-39,[5.753527641296387]
92,1-40,[9.631235122680664]
93,1-41,[8.894147872924805]
94,1-42,[12.060528755187988]
95,1-43,[0.7879741191864014]
96,1-44,[2.1426639556884766]
