,Time,Count
0,0-0,[13.026606559753418]
1,0-1,[8.807764053344727]
2,0-2,[12.086141586303711]
3,0-3,[9.965953826904297]
4,0-4,[6.9689836502075195]
5,0-5,[10.4978609085083]
6,0-7,[6.027790069580078]
7,0-8,[9.372444152832031]
8,0-9,[10.801955223083496]
9,0-10,[5.395996570587158]
10,0-11,[4.414923667907715]
11,0-12,[8.657903671264648]
12,0-13,[6.746840000152588]
13,0-14,[12.2232084274292]
14,0-15,[5.248517036437988]
15,0-16,[6.016015529632568]
16,0-17,[4.570024490356445]
17,0-18,[11.702587127685547]
18,0-20,[13.935129165649414]
19,0-21,[4.13844108581543]
20,0-22,[8.11186695098877]
21,0-23,[7.2956695556640625]
22,0-24,[11.677850723266602]
23,0-25,[11.985665321350098]
24,0-26,[11.006444931030273]
25,0-27,[13.158388137817383]
26,0-28,[9.707008361816406]
27,0-29,[3.352703809738159]
28,0-30,[12.948968887329102]
29,0-31,[11.062430381774902]
30,0-33,[7.53817081451416]
31,0-34,[10.238853454589844]
32,0-35,[9.780712127685547]
33,0-36,[11.825514793395996]
34,0-37,[7.5040388107299805]
35,0-38,[3.8049135208129883]
36,0-39,[12.856731414794922]
37,0-40,[5.319675922393799]
38,0-41,[5.231861114501953]
39,0-42,[4.845908164978027]
40,0-43,[6.895172119140625]
41,0-44,[6.335824966430664]
42,0-46,[8.931928634643555]
43,0-47,[7.139512062072754]
44,0-48,[7.749783039093018]
45,0-49,[13.621774673461914]
46,0-50,[5.574261665344238]
47,0-51,[7.635448455810547]
48,0-52,[10.437962532043457]
49,0-53,[5.640071868896484]
50,0-54,[12.553497314453125]
51,0-55,[9.034529685974121]
52,0-56,[8.940057754516602]
53,0-57,[12.67726993560791]
54,0-59,[10.146336555480957]
55,1-0,[7.553921699523926]
56,1-1,[8.844525337219238]
57,1-2,[4.786803245544434]
58,1-3,[8.846208572387695]
59,1-4,[11.536518096923828]
60,1-5,[7.669918537139893]
61,1-6,[8.474081039428711]
62,1-7,[8.085684776306152]
63,1-8,[6.116037845611572]
64,1-9,[7.258659362792969]
65,1-10,[9.325539588928223]
66,1-12,[8.65909194946289]
67,1-13,[5.448657989501953]
68,1-14,[6.7260637283325195]
69,1-15,[7.402360916137695]
70,1-16,[13.418363571166992]
71,1-17,[9.68680191040039]
72,1-18,[7.051466941833496]
73,1-19,[8.237348556518555]
74,1-20,[12.265090942382812]
75,1-21,[12.872760772705078]
76,1-22,[13.274179458618164]
77,1-23,[5.589200973510742]
78,1-25,[5.188175201416016]
79,1-26,[4.9635419845581055]
80,1-27,[11.589863777160645]
81,1-28,[6.727998733520508]
82,1-29,[6.875617027282715]
83,1-30,[9.16256332397461]
84,1-31,[12.285531044006348]
85,1-32,[8.855642318725586]
86,1-33,[6.407675743103027]
87,1-34,[12.817320823669434]
88,1-35,[10.127815246582031]
89,1-36,[7.059756278991699]
90,1-37,[9.429811477661133]
91,1-39,[8.806391716003418]
92,1-40,[8.027865409851074]
93,1-41,[6.581028461456299]
94,1-42,[6.2638750076293945]
95,1-43,[4.111390113830566]
96,1-44,[12.605779647827148]
97,1-45,[10.238255500793457]
98,1-46,[13.396446228027344]
99,1-47,[9.195418357849121]
100,1-48,[5.433393478393555]
101,1-49,[6.911774158477783]
102,1-50,[8.861974716186523]
103,1-51,[9.993773460388184]
104,1-53,[8.842940330505371]
105,1-54,[9.880494117736816]
106,1-55,[8.79406452178955]
107,1-56,[6.82251501083374]
108,1-57,[6.876282691955566]
109,1-58,[10.450799942016602]
110,1-59,[6.164430618286133]
111,2-0,[9.585973739624023]
112,2-1,[11.152227401733398]
113,2-2,[8.437335968017578]
114,2-3,[5.252792835235596]
115,2-4,[7.781813144683838]
116,2-6,[8.331581115722656]
117,2-7,[4.748946189880371]
118,2-8,[7.55218505859375]
119,2-9,[9.432357788085938]
120,2-10,[8.443608283996582]
121,2-11,[7.4824066162109375]
122,2-12,[6.1638383865356445]
123,2-13,[6.880716323852539]
124,2-14,[8.550641059875488]
125,2-15,[10.014415740966797]
126,2-16,[5.698409557342529]
127,2-17,[13.421083450317383]
128,2-19,[8.352309226989746]
129,2-20,[11.456330299377441]
130,2-21,[11.396392822265625]
131,2-22,[10.240882873535156]
132,2-23,[2.7325243949890137]
133,2-24,[13.111098289489746]
134,2-25,[7.8457865715026855]
135,2-26,[9.813810348510742]
136,2-27,[9.451750755310059]
137,2-28,[2.734391689300537]
138,2-29,[6.700715065002441]
139,2-30,[7.3705291748046875]
140,2-32,[10.244532585144043]
141,2-33,[5.07432746887207]
142,2-34,[10.028444290161133]
143,2-35,[9.065302848815918]
144,2-36,[5.666245460510254]
145,2-37,[4.891686916351318]
146,2-38,[6.711650848388672]
147,2-39,[12.71734619140625]
148,2-40,[4.382928848266602]
149,2-41,[7.6853179931640625]
150,2-42,[5.751070022583008]
151,2-43,[5.404943466186523]
152,2-45,[9.633500099182129]
153,2-46,[6.735623359680176]
154,2-47,[8.578365325927734]
155,2-48,[10.212560653686523]
156,2-49,[8.434414863586426]
157,2-50,[10.848749160766602]
158,2-51,[5.221493244171143]
159,2-52,[8.326190948486328]
160,2-53,[12.567300796508789]
161,2-54,[9.299454689025879]
162,2-55,[9.588890075683594]
163,2-56,[9.938549041748047]
164,2-58,[3.8231217861175537]
165,2-59,[6.827357292175293]
166,3-0,[13.18376350402832]
167,3-1,[13.881067276000977]
168,3-2,[7.422769546508789]
169,3-3,[7.279851913452148]
170,3-4,[6.503437042236328]
171,3-5,[13.049759864807129]
172,3-6,[3.9981250762939453]
173,3-7,[6.423861503601074]
174,3-8,[9.594290733337402]
175,3-9,[5.055986404418945]
176,3-11,[8.310367584228516]
177,3-12,[9.272564888000488]
178,3-13,[6.666437149047852]
179,3-14,[7.900471210479736]
180,3-15,[9.446878433227539]
181,3-16,[8.265290260314941]
182,3-17,[6.178548336029053]
183,3-18,[12.025172233581543]
184,3-19,[10.639134407043457]
185,3-20,[8.937002182006836]
186,3-21,[8.584799766540527]
187,3-22,[6.756521701812744]
