,Time,Count
0,0-0,[4.538424015045166]
1,0-1,[11.146459579467773]
2,0-2,[7.770722389221191]
3,0-3,[7.984494209289551]
4,0-5,[5.829097270965576]
5,0-6,[8.99606990814209]
6,0-7,[6.823554039001465]
7,0-8,[9.947507858276367]
8,0-9,[7.550931930541992]
9,0-10,[9.515981674194336]
10,0-11,[7.238144874572754]
11,0-12,[10.092453002929688]
12,0-13,[8.748754501342773]
13,0-14,[7.89140510559082]
14,0-15,[6.151047229766846]
15,0-16,[14.784579277038574]
16,0-18,[11.603382110595703]
17,0-19,[13.055122375488281]
18,0-20,[12.460458755493164]
19,0-21,[10.464075088500977]
20,0-22,[12.740373611450195]
21,0-23,[8.467318534851074]
22,0-24,[8.951469421386719]
23,0-25,[7.793351173400879]
24,0-26,[7.751649856567383]
25,0-27,[4.396893501281738]
26,0-28,[9.503501892089844]
27,0-29,[5.461749076843262]
28,0-31,[8.192692756652832]
29,0-32,[9.115034103393555]
30,0-33,[4.7667412757873535]
31,0-34,[9.738779067993164]
32,0-35,[6.888566017150879]
33,0-36,[10.85132884979248]
34,0-37,[10.079667091369629]
35,0-38,[6.998345851898193]
36,0-39,[3.958157539367676]
37,0-40,[9.444992065429688]
38,0-41,[2.119213342666626]
39,0-42,[10.170073509216309]
40,0-44,[8.737682342529297]
41,0-45,[11.340213775634766]
42,0-46,[6.39189338684082]
43,0-47,[13.859898567199707]
44,0-48,[9.842439651489258]
45,0-49,[3.7815184593200684]
46,0-50,[11.181936264038086]
47,0-51,[8.000052452087402]
48,0-52,[7.530938148498535]
49,0-53,[12.849945068359375]
50,0-54,[10.358458518981934]
51,0-55,[9.981833457946777]
52,0-57,[9.793458938598633]
53,0-58,[4.802553176879883]
54,0-59,[9.16865348815918]
55,1-0,[8.857653617858887]
56,1-1,[11.329934120178223]
57,1-2,[9.88339614868164]
58,1-3,[8.487614631652832]
59,1-4,[10.506780624389648]
60,1-5,[6.8316755294799805]
61,1-6,[10.311165809631348]
62,1-7,[10.678544044494629]
63,1-8,[8.31875228881836]
64,1-10,[4.637173652648926]
65,1-11,[9.868508338928223]
66,1-12,[11.176843643188477]
67,1-13,[3.1689887046813965]
68,1-14,[5.047501087188721]
69,1-15,[10.130670547485352]
70,1-16,[8.35177993774414]
71,1-17,[5.958552837371826]
72,1-18,[8.552932739257812]
73,1-19,[11.825260162353516]
74,1-20,[9.313020706176758]
75,1-21,[6.119007587432861]
76,1-23,[10.589142799377441]
77,1-24,[7.835485935211182]
78,1-25,[1.1093817949295044]
79,1-26,[4.116315841674805]
80,1-27,[5.4705810546875]
81,1-28,[14.195847511291504]
82,1-29,[6.134024620056152]
83,1-30,[3.9392950534820557]
84,1-31,[5.185469627380371]
85,1-32,[6.605868816375732]
86,1-33,[8.763874053955078]
87,1-34,[5.507147312164307]
88,1-36,[10.406946182250977]
89,1-37,[8.598875045776367]
90,1-38,[11.968335151672363]
91,1-39,[8.122123718261719]
92,1-40,[6.119363307952881]
93,1-41,[8.787019729614258]
94,1-42,[8.807621002197266]
95,1-43,[8.48598575592041]
96,1-44,[10.931435585021973]
97,1-45,[5.5708160400390625]
98,1-46,[11.030207633972168]
99,1-47,[5.232873916625977]
100,1-49,[6.416302680969238]
101,1-50,[7.604241371154785]
102,1-51,[7.787729740142822]
103,1-52,[6.0171051025390625]
104,1-53,[11.273110389709473]
105,1-54,[10.825664520263672]
106,1-55,[12.355432510375977]
107,1-56,[15.24183464050293]
108,1-57,[11.910625457763672]
109,1-58,[6.747745513916016]
110,1-59,[7.200140476226807]
111,2-0,[10.750452995300293]
112,2-2,[13.587973594665527]
113,2-3,[11.496496200561523]
114,2-4,[2.7535500526428223]
115,2-5,[10.186773300170898]
116,2-6,[5.0933146476745605]
117,2-7,[8.138267517089844]
118,2-8,[7.737078666687012]
119,2-9,[11.976730346679688]
120,2-10,[5.040678024291992]
121,2-11,[6.918407440185547]
122,2-12,[9.730989456176758]
123,2-13,[7.6689300537109375]
124,2-15,[4.565089225769043]
125,2-16,[10.351991653442383]
126,2-17,[8.751017570495605]
127,2-18,[11.063759803771973]
128,2-19,[6.890851020812988]
129,2-20,[10.687260627746582]
130,2-21,[13.110498428344727]
131,2-22,[10.656517028808594]
132,2-23,[6.013516902923584]
133,2-24,[8.183883666992188]
134,2-25,[7.094080448150635]
135,2-26,[12.02482795715332]
136,2-28,[7.702796936035156]
137,2-29,[6.693957328796387]
138,2-30,[9.69736385345459]
139,2-31,[9.800281524658203]
140,2-32,[9.071834564208984]
141,2-33,[8.249462127685547]
142,2-34,[7.0223798751831055]
143,2-35,[8.468055725097656]
144,2-36,[10.557607650756836]
145,2-37,[11.677583694458008]
146,2-38,[6.821892738342285]
147,2-39,[11.841911315917969]
148,2-41,[7.754075527191162]
149,2-42,[6.48326301574707]
150,2-43,[7.513879776000977]
151,2-44,[14.388758659362793]
152,2-45,[12.64369010925293]
153,2-46,[5.487885475158691]
154,2-47,[7.956847667694092]
155,2-48,[9.056524276733398]
156,2-49,[7.82008171081543]
157,2-50,[9.791610717773438]
158,2-51,[0.6290467977523804]
159,2-52,[11.231582641601562]
160,2-54,[8.451261520385742]
161,2-55,[6.226914405822754]
162,2-56,[10.725189208984375]
163,2-57,[10.185335159301758]
164,2-58,[5.413178443908691]
165,2-59,[9.826020240783691]
166,3-0,[9.33372688293457]
167,3-1,[9.470898628234863]
168,3-2,[7.368447303771973]
169,3-3,[5.373371124267578]
170,3-4,[8.476459503173828]
171,3-5,[11.076099395751953]
172,3-7,[11.8324556350708]
173,3-8,[7.254352569580078]
174,3-9,[4.996563911437988]
175,3-10,[7.786481857299805]
176,3-11,[10.357124328613281]
177,3-12,[6.982575416564941]
178,3-13,[10.617938995361328]
179,3-14,[8.23812198638916]
180,3-15,[6.0143280029296875]
181,3-16,[12.288469314575195]
182,3-17,[5.621879577636719]
183,3-18,[6.321413040161133]
184,3-20,[4.719379425048828]
185,3-21,[9.204913139343262]
186,3-22,[7.693334579467773]
187,3-23,[4.401777267456055]
188,3-24,[7.210855484008789]
189,3-25,[6.458601474761963]
190,3-26,[6.31727409362793]
191,3-27,[8.0702543258667]
192,3-28,[9.573261260986328]
193,3-29,[6.89573860168457]
194,3-30,[10.396093368530273]
195,3-31,[11.553705215454102]
196,3-33,[8.453598022460938]
197,3-34,[3.944431781768799]
198,3-35,[9.471535682678223]
199,3-36,[4.48505973815918]
200,3-37,[9.365129470825195]
201,3-38,[9.306512832641602]
202,3-39,[9.007906913757324]
203,3-40,[6.337658405303955]
204,3-41,[7.454825401306152]
205,3-42,[0.541075587272644]
206,3-43,[11.279200553894043]
207,3-44,[6.796069145202637]
208,3-46,[6.182149887084961]
209,3-47,[5.279945373535156]
210,3-48,[8.126072883605957]
211,3-49,[6.665818691253662]
