,Time,Count
0,0-0,[6.468636512756348]
1,0-1,[5.0657758712768555]
2,0-2,[11.140336990356445]
3,0-3,[7.7961225509643555]
4,0-4,[8.25623893737793]
5,0-5,[7.227969169616699]
6,0-6,[5.138303279876709]
7,0-7,[12.306778907775879]
8,0-8,[7.4618682861328125]
9,0-10,[10.462751388549805]
10,0-11,[14.146077156066895]
11,0-12,[7.230060577392578]
12,0-13,[5.487390518188477]
13,0-14,[8.225167274475098]
14,0-15,[8.40896987915039]
15,0-16,[8.635700225830078]
16,0-17,[12.543875694274902]
17,0-18,[9.21385383605957]
18,0-19,[12.598204612731934]
19,0-20,[7.523869514465332]
20,0-21,[2.353248119354248]
21,0-23,[7.210562705993652]
22,0-24,[-0.2969846725463867]
23,0-25,[9.78736686706543]
24,0-26,[1.8401540517807007]
25,0-27,[1.9329298734664917]
26,0-28,[8.488382339477539]
27,0-29,[10.702439308166504]
28,0-30,[6.561521053314209]
29,0-31,[1.8327080011367798]
30,0-32,[6.471434116363525]
31,0-33,[6.231014251708984]
32,0-34,[11.278817176818848]
33,0-36,[6.575089454650879]
34,0-37,[7.741586685180664]
35,0-38,[13.202441215515137]
36,0-39,[6.525130271911621]
37,0-40,[7.515273571014404]
38,0-41,[13.51015567779541]
39,0-42,[9.503355026245117]
40,0-43,[8.664750099182129]
41,0-44,[8.337770462036133]
42,0-45,[8.421747207641602]
43,0-46,[3.352255344390869]
44,0-47,[8.859475135803223]
45,0-49,[7.7449445724487305]
46,0-50,[7.520145416259766]
47,0-51,[5.730260848999023]
48,0-52,[6.6240386962890625]
49,0-53,[11.949779510498047]
50,0-54,[4.418694496154785]
51,0-55,[7.242717266082764]
52,0-56,[6.250107765197754]
53,0-57,[8.549212455749512]
54,0-58,[6.340655326843262]
55,0-59,[11.593612670898438]
56,1-0,[7.793985366821289]
57,1-1,[7.834709167480469]
58,1-3,[5.828577995300293]
59,1-4,[11.40847396850586]
60,1-5,[6.889753818511963]
61,1-6,[9.797636985778809]
62,1-7,[6.467494487762451]
63,1-8,[8.61449146270752]
64,1-9,[4.3394575119018555]
65,1-10,[9.382431983947754]
66,1-11,[4.454268455505371]
67,1-12,[9.186907768249512]
68,1-13,[7.148397922515869]
69,1-14,[10.167191505432129]
70,1-16,[8.315580368041992]
71,1-17,[7.814907550811768]
72,1-18,[15.35052490234375]
73,1-19,[8.8427734375]
74,1-20,[7.985681533813477]
75,1-21,[10.761698722839355]
76,1-22,[7.602044105529785]
77,1-23,[8.903913497924805]
78,1-24,[5.997737884521484]
79,1-25,[8.36879825592041]
80,1-26,[9.633395195007324]
81,1-27,[6.5854644775390625]
82,1-29,[7.059846878051758]
83,1-30,[4.669455528259277]
84,1-31,[4.581899642944336]
85,1-32,[10.554595947265625]
86,1-33,[8.455059051513672]
87,1-34,[9.782447814941406]
88,1-35,[9.280523300170898]
89,1-36,[12.52698802947998]
90,1-37,[8.226568222045898]
91,1-38,[10.35675048828125]
92,1-39,[7.989736557006836]
93,1-40,[6.511210918426514]
94,1-42,[8.583757400512695]
95,1-43,[10.759807586669922]
96,1-44,[8.226171493530273]
97,1-45,[5.230807304382324]
98,1-46,[11.14793872833252]
99,1-47,[8.356144905090332]
100,1-48,[4.054336071014404]
101,1-49,[6.879602432250977]
102,1-50,[10.954309463500977]
103,1-51,[5.420319557189941]
104,1-52,[7.677605152130127]
105,1-53,[5.742819786071777]
106,1-55,[5.835711479187012]
107,1-56,[6.969598770141602]
108,1-57,[5.6012163162231445]
109,1-58,[4.84195613861084]
110,1-59,[9.585195541381836]
111,2-0,[11.899799346923828]
112,2-1,[11.431514739990234]
113,2-2,[12.968050003051758]
114,2-3,[11.399988174438477]
115,2-4,[8.389347076416016]
116,2-5,[8.584249496459961]
117,2-6,[7.324332237243652]
118,2-8,[14.679722785949707]
119,2-9,[12.450933456420898]
120,2-10,[8.559133529663086]
121,2-11,[9.496210098266602]
122,2-12,[9.448258399963379]
123,2-13,[13.218859672546387]
124,2-14,[8.536494255065918]
125,2-15,[6.3874430656433105]
126,2-16,[7.0237932205200195]
127,2-17,[3.876981496810913]
128,2-18,[3.8752124309539795]
129,2-19,[7.737094879150391]
130,2-21,[7.4342145919799805]
131,2-22,[6.932432174682617]
132,2-23,[14.427605628967285]
133,2-24,[5.709943771362305]
134,2-25,[9.669122695922852]
135,2-26,[9.368351936340332]
136,2-27,[3.7872323989868164]
137,2-28,[8.7218017578125]
