,Time,Count
0,39-0,[7.1106696128845215]
1,39-1,[8.413789749145508]
2,39-2,[6.1381659507751465]
3,39-3,[10.257709503173828]
4,39-4,[6.79901123046875]
5,39-5,[4.613111972808838]
6,39-6,[8.379167556762695]
7,39-7,[10.927387237548828]
8,39-8,[4.82499885559082]
9,39-9,[10.85528564453125]
10,39-10,[10.640937805175781]
11,39-12,[8.626469612121582]
12,39-13,[12.202510833740234]
13,39-14,[6.288940906524658]
14,39-15,[5.424709320068359]
15,39-16,[9.215152740478516]
16,39-17,[7.707528591156006]
17,39-18,[6.862840175628662]
18,39-19,[4.462141990661621]
19,39-20,[7.982213973999023]
20,39-21,[4.258648872375488]
21,39-22,[3.803495407104492]
22,39-23,[6.701303958892822]
23,39-25,[5.983656883239746]
24,39-26,[10.006170272827148]
25,39-27,[5.453372955322266]
26,39-28,[9.791784286499023]
27,39-29,[8.45213508605957]
28,39-30,[6.7634735107421875]
29,39-31,[8.453581809997559]
30,39-32,[6.286214828491211]
31,39-33,[10.043506622314453]
32,39-34,[9.282821655273438]
33,39-35,[6.731378555297852]
34,39-36,[13.103425025939941]
35,39-38,[15.085882186889648]
36,39-39,[8.296163558959961]
37,39-40,[5.341979026794434]
38,39-41,[13.080024719238281]
39,39-42,[8.450872421264648]
40,39-43,[6.578335762023926]
41,39-44,[10.244300842285156]
42,39-45,[10.040292739868164]
43,39-46,[10.476531982421875]
44,39-47,[7.2573161125183105]
45,39-48,[8.634941101074219]
46,39-50,[6.5785698890686035]
47,39-51,[8.44268798828125]
48,39-52,[9.78874397277832]
49,39-53,[5.584672927856445]
50,39-54,[5.966236114501953]
51,39-55,[5.933207035064697]
52,39-56,[7.950860500335693]
53,39-57,[7.715625762939453]
54,39-58,[5.654079437255859]
55,39-59,[12.165266036987305]
56,40-0,[9.992610931396484]
57,40-1,[3.7594962120056152]
58,40-2,[10.837843894958496]
59,40-4,[6.404077053070068]
60,40-5,[9.558309555053711]
61,40-6,[6.458032608032227]
62,40-7,[8.722038269042969]
63,40-8,[7.3948445320129395]
64,40-9,[7.821676254272461]
65,40-10,[6.4717535972595215]
66,40-11,[9.894355773925781]
67,40-12,[9.856219291687012]
68,40-13,[16.606700897216797]
69,40-14,[6.709874629974365]
70,40-15,[9.729264259338379]
71,40-17,[5.479226112365723]
72,40-18,[9.053123474121094]
73,40-19,[10.624845504760742]
74,40-20,[7.854178428649902]
75,40-21,[9.234766006469727]
76,40-22,[2.104614019393921]
77,40-23,[6.040716171264648]
78,40-24,[8.889298439025879]
79,40-25,[5.5031561851501465]
80,40-26,[5.830868721008301]
81,40-27,[11.863862991333008]
82,40-28,[11.542389869689941]
83,40-30,[9.053661346435547]
84,40-31,[10.543888092041016]
85,40-32,[11.349796295166016]
86,40-33,[9.036149978637695]
87,40-34,[6.47737455368042]
88,40-35,[10.421859741210938]
89,40-36,[4.841976165771484]
90,40-37,[6.801980972290039]
91,40-38,[4.253523349761963]
92,40-39,[9.46530532836914]
93,40-40,[11.07027816772461]
94,40-41,[2.4648056030273438]
95,40-43,[1.957429051399231]
96,40-44,[8.556912422180176]
97,40-45,[3.3090028762817383]
98,40-46,[5.247415542602539]
99,40-47,[9.16541862487793]
100,40-48,[4.2070794105529785]
101,40-49,[9.966150283813477]
102,40-50,[9.260696411132812]
103,40-51,[7.699882507324219]
104,40-52,[8.423009872436523]
105,40-53,[8.959022521972656]
106,40-54,[10.892426490783691]
107,40-55,[1.5047650337219238]
108,40-57,[9.063348770141602]
109,40-58,[4.656103134155273]
110,40-59,[10.957037925720215]
111,41-0,[5.698115825653076]
112,41-1,[8.491994857788086]
113,41-2,[7.917984962463379]
114,41-3,[8.712494850158691]
115,41-4,[7.344367504119873]
116,41-5,[6.832305431365967]
117,41-6,[5.064044952392578]
118,41-7,[6.558995723724365]
119,41-9,[10.119054794311523]
120,41-10,[7.125248432159424]
121,41-11,[13.77324104309082]
122,41-12,[11.725692749023438]
123,41-13,[5.95845890045166]
124,41-14,[2.8366544246673584]
125,41-15,[10.308353424072266]
126,41-16,[10.669325828552246]
127,41-17,[5.89499568939209]
128,41-18,[7.029324531555176]
129,41-19,[7.05398416519165]
130,41-20,[9.009462356567383]
131,41-22,[4.737959861755371]
132,41-23,[9.858186721801758]
133,41-24,[12.466017723083496]
134,41-25,[7.5937299728393555]
135,41-26,[5.278369903564453]
136,41-27,[11.123380661010742]
137,41-28,[11.190048217773438]
138,41-29,[7.978568077087402]
139,41-30,[10.36490535736084]
140,41-31,[7.956579208374023]
141,41-32,[11.375344276428223]
142,41-33,[9.616218566894531]
143,41-35,[6.249116897583008]
144,41-36,[3.686161518096924]
145,41-37,[10.094596862792969]
146,41-38,[13.043912887573242]
147,41-39,[6.0482892990112305]
148,41-40,[7.384952545166016]
149,41-41,[5.121583938598633]
150,41-42,[3.883603572845459]
151,41-43,[9.055910110473633]
152,41-44,[8.642667770385742]
153,41-45,[10.023930549621582]
154,41-46,[8.689685821533203]
155,41-48,[7.6695685386657715]
156,41-49,[7.867015361785889]
157,41-50,[6.668872833251953]
158,41-51,[5.097782135009766]
159,41-52,[11.304214477539062]
160,41-53,[12.078643798828125]
161,41-54,[8.061311721801758]
162,41-55,[8.424674987792969]
163,41-56,[6.693726539611816]
164,41-57,[6.61259126663208]
165,41-58,[2.4594545364379883]
166,41-59,[7.5590949058532715]
167,42-1,[6.595341205596924]
168,42-2,[8.571434020996094]
